index,flight_date,departure_airport,departure_icao,departure_iata,departure_time,arrival_airport,arrival_icao,arrival_iata,airline_name,airline_icao,flight_number,flight_iata,flight_icao,lat1,long1,lat2,long2
3131,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T17:25:00+00:00,Tampa International,KTPA,TPA,American Airlines,AAL,4867,AA4867,AAL4867,36.126317,-86.6773713,27.9771524,-82.5311382
3132,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T17:53:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Southwest Airlines,SWA,2838,WN2838,SWA2838,36.126317,-86.6773713,44.8847554,-93.2222846
3133,01/01/2022,Nashville International,KBNA,BNA,,Love Field,KDAL,DAL,Southwest Airlines,SWA,3170,WN3170,SWA3170,36.126317,-86.6773713,32.8481029,-96.8512063
3134,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T17:03:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,Southwest Airlines,SWA,3817,WN3817,SWA3817,36.126317,-86.6773713,26.0742344,-80.1506022
3135,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T16:53:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,3526,WN3526,SWA3526,36.126317,-86.6773713,36.0839998,-115.1537389
3136,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T17:11:00+00:00,George Bush Intercontinental,KIAH,IAH,Air New Zealand,ANZ,6385,NZ6385,ANZ6385,36.126317,-86.6773713,29.9902199,-95.3367827
3137,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T17:38:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5539,AA5539,AAL5539,36.126317,-86.6773713,35.2144026,-80.9473146
3138,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T17:02:00+00:00,Miami International Airport,KMIA,MIA,British Airways,BAW,5044,BA5044,BAW5044,36.126317,-86.6773713,25.7958723,-80.2870509
3139,01/01/2022,Nashville International,KBNA,BNA,,La Guardia,KLGA,LGA,Southwest Airlines,SWA,3054,WN3054,SWA3054,36.126317,-86.6773713,40.7769271,-73.8739659
3140,01/01/2022,Nashville International,KBNA,BNA,2022-01-01T17:55:00+00:00,Orlando International,KMCO,MCO,Spirit Airlines,NKS,1947,NK1947,NKS1947,36.126317,-86.6773713,28.4179167,-81.3041451
3141,01/01/2022,Nashville International,KBNA,BNA,,Outagamie County,KATW,ATW,Allegiant Air,AAY,582,G4582,AAY582,36.126317,-86.6773713,44.2605,-88.5111
3142,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T15:20:00+00:00,Nashville International,KBNA,BNA,Alaska Airlines,ASA,4479,AS4479,ASA4479,32.8998091,-97.0403352,36.126317,-86.6773713
3143,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T16:25:00+00:00,Nashville International,KBNA,BNA,American Airlines,AAL,1757,AA1757,AAL1757,35.2144026,-80.9473146,36.126317,-86.6773713
3144,01/01/2022,Detroit Metropolitan Wayne County,KDTW,DTW,2022-01-01T17:04:00+00:00,Nashville International,KBNA,BNA,Southwest Airlines,SWA,338,WN338,SWA338,42.2162491,-83.3553642,36.126317,-86.6773713
3145,01/01/2022,Yampa Valley,KHDN,HDN,2022-01-01T15:56:00+00:00,San Diego International Airport,KSAN,SAN,Alaska Airlines,ASA,3480,AS3480,ASA3480,40.4847488,-107.2197265,32.7338006,-117.1933038
3146,01/01/2022,Yampa Valley,KHDN,HDN,2022-01-01T16:42:00+00:00,William P Hobby,KHOU,HOU,Southwest Airlines,SWA,2669,WN2669,SWA2669,40.4847488,-107.2197265,29.6459141,-95.2768951
3147,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T18:00:00+00:00,Harrisburg International,KMDT,MDT,American Airlines,AAL,6220,AA6220,AAL6220,35.2144026,-80.9473146,40.1942375,-76.7576672
3148,01/01/2022,Norfolk International Airport,KORF,ORF,2022-01-01T17:09:00+00:00,Duluth International,KDLH,DLH,United Airlines,UAL,3302,UA3302,UAL3302,36.8956837,-76.2000161,46.8383667,-92.1800442
3149,01/01/2022,Norfolk International Airport,KORF,ORF,2022-01-01T18:00:00+00:00,La Guardia,KLGA,LGA,JetBlue Airways,JBU,4715,B64715,JBU4715,36.8956837,-76.2000161,40.7769271,-73.8739659
3150,01/01/2022,Norfolk International Airport,KORF,ORF,2022-01-01T18:22:00+00:00,Newark Liberty International,KEWR,EWR,Air Canada,ACA,3131,AC3131,ACA3131,36.8956837,-76.2000161,40.6895314,-74.1744624
3151,01/01/2022,Norfolk International Airport,KORF,ORF,2022-01-01T18:51:00+00:00,Philadelphia International,KPHL,PHL,Qatar Airways,QTR,9062,QR9062,QTR9062,36.8956837,-76.2000161,39.8729299,-75.2436673
3152,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T17:02:00+00:00,Norfolk International Airport,KORF,ORF,American Airlines,AAL,4561,AA4561,AAL4561,35.2144026,-80.9473146,36.8956837,-76.2000161
3153,01/01/2022,Midway,KMDW,MDW,,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Southwest Airlines,SWA,2944,WN2944,SWA2944,41.7867759,-87.7521884,39.1774042,-76.6683922
3154,01/01/2022,Midway,KMDW,MDW,,Sky Harbor International,KPHX,PHX,Southwest Airlines,SWA,3467,WN3467,SWA3467,41.7867759,-87.7521884,33.435249,-112.010124
3155,01/01/2022,Midway,KMDW,MDW,,Ontario International,KONT,ONT,Southwest Airlines,SWA,3756,WN3756,SWA3756,41.7867759,-87.7521884,34.0559976,-117.5980922
3156,01/01/2022,Love Field,KDAL,DAL,2022-01-01T16:10:00+00:00,Los Angeles International,KLAX,LAX,Singapore Airlines,SIA,1373,SQ1373,SIA1373,32.8481029,-96.8512063,33.9415889,-118.40853
3157,01/01/2022,Love Field,KDAL,DAL,,Orlando International,KMCO,MCO,Southwest Airlines,SWA,726,WN726,SWA726,32.8481029,-96.8512063,28.4179167,-81.3041451
3158,01/01/2022,Love Field,KDAL,DAL,,NW Florida Beaches Int,KECP,ECP,Southwest Airlines,SWA,3828,WN3828,SWA3828,32.8481029,-96.8512063,30.3548543,-85.7995134
3159,01/01/2022,Love Field,KDAL,DAL,2022-01-01T18:06:00+00:00,Los Angeles International,KLAX,LAX,Southwest Airlines,SWA,1393,WN1393,SWA1393,32.8481029,-96.8512063,33.9415889,-118.40853
3160,01/01/2022,Love Field,KDAL,DAL,2022-01-01T17:31:00+00:00,Eglin AFB,KVPS,VPS,Southwest Airlines,SWA,3592,WN3592,SWA3592,32.8481029,-96.8512063,30.4954551,-86.5498464
3161,01/01/2022,Love Field,KDAL,DAL,2022-01-01T17:06:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Southwest Airlines,SWA,538,WN538,SWA538,32.8481029,-96.8512063,37.3639472,-121.9289375
3162,01/01/2022,Love Field,KDAL,DAL,2022-01-01T16:53:00+00:00,Miami International Airport,KMIA,MIA,Southwest Airlines,SWA,3348,WN3348,SWA3348,32.8481029,-96.8512063,25.7958723,-80.2870509
3163,01/01/2022,Love Field,KDAL,DAL,2022-01-01T17:13:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,3687,WN3687,SWA3687,32.8481029,-96.8512063,36.0839998,-115.1537389
3164,01/01/2022,Love Field,KDAL,DAL,2022-01-01T17:57:00+00:00,Lubbock Preston Smith International,KLBB,LBB,Southwest Airlines,SWA,827,WN827,SWA827,32.8481029,-96.8512063,33.6565685,-101.8222599
3165,01/01/2022,Love Field,KDAL,DAL,2022-01-01T17:45:00+00:00,San Antonio International,KSAT,SAT,Southwest Airlines,SWA,1808,WN1808,SWA1808,32.8481029,-96.8512063,29.5311973,-98.4683484
3166,01/01/2022,Love Field,KDAL,DAL,2022-01-01T17:37:00+00:00,Louis Armstrong New Orléans International Airport,KMSY,MSY,Southwest Airlines,SWA,2401,WN2401,SWA2401,32.8481029,-96.8512063,29.9910905,-90.2592299
3167,01/01/2022,Texarkana Municipal,KTXK,TXK,,Love Field,KDAL,DAL,empty,,,,,33.4568776,-93.9941485,32.8481029,-96.8512063
3168,01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T13:36:00+00:00,Love Field,KDAL,DAL,Southwest Airlines,SWA,1826,WN1826,SWA1826,36.0839998,-115.1537389,32.8481029,-96.8512063
3169,01/01/2022,San Francisco International,KSFO,SFO,2022-01-01T19:34:00+00:00,Salt Lake City International,KSLC,SLC,Delta Air Lines,DAL,1352,DL1352,DAL1352,37.6213129,-122.3789554,40.7899404,-111.9790706
3170,01/01/2022,Gainesville Regional,KGNV,GNV,2022-01-01T10:09:00+00:00,Gainesville Regional,KGNV,GNV,empty,,,,,29.6865485,-82.276659,29.6865485,-82.276659
3171,01/01/2022,NW Florida Beaches Int,KECP,ECP,2022-01-01T16:32:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5464,AA5464,AAL5464,30.3548543,-85.7995134,35.2144026,-80.9473146
3172,01/01/2022,NW Florida Beaches Int,KECP,ECP,2022-01-01T17:43:00+00:00,Love Field,KDAL,DAL,Southwest Airlines,SWA,2698,WN2698,SWA2698,30.3548543,-85.7995134,32.8481029,-96.8512063
3173,01/01/2022,Helena,KHLN,HLN,2022-01-01T15:47:00+00:00,Seattle-Tacoma International,KSEA,SEA,Korean Air,KAL,6240,KE6240,KAL6240,46.6095791,-111.9902266,47.4502499,-122.3088165
3174,01/01/2022,Albuquerque International,KABQ,ABQ,,Sky Harbor International,KPHX,PHX,Ameriflight,AMF,1234,A81234,AMF1234,35.0433333,-106.6129085,33.435249,-112.010124
3175,01/01/2022,Albuquerque International,KABQ,ABQ,2022-01-01T15:46:00+00:00,George Bush Intercontinental,KIAH,IAH,Air Canada,ACA,3659,AC3659,ACA3659,35.0433333,-106.6129085,29.9902199,-95.3367827
3176,01/01/2022,Albuquerque International,KABQ,ABQ,,Chicago O'hare International,KORD,ORD,British Airways,BAW,5356,BA5356,BAW5356,35.0433333,-106.6129085,41.98028,-87.9089979
3177,01/01/2022,Albuquerque International,KABQ,ABQ,2022-01-01T16:10:00+00:00,Kansas City International Airport,KMCI,MCI,Southwest Airlines,SWA,2791,WN2791,SWA2791,35.0433333,-106.6129085,39.3035862,-94.7092596
3178,01/01/2022,Albuquerque International,KABQ,ABQ,2022-01-01T15:51:00+00:00,Sky Harbor International,KPHX,PHX,Alaska Airlines,ASA,4276,AS4276,ASA4276,35.0433333,-106.6129085,33.435249,-112.010124
3179,01/01/2022,Albuquerque International,KABQ,ABQ,2022-01-01T16:27:00+00:00,San Francisco International,KSFO,SFO,Air Canada,ACA,4033,AC4033,ACA4033,35.0433333,-106.6129085,37.6213129,-122.3789554
3180,01/01/2022,Colorado Springs,KCOS,COS,2022-01-01T12:12:00+00:00,Albuquerque International,KABQ,ABQ,Mountain Aviation,FTH,826,,FTH826,38.801712,-104.7026039,35.0433333,-106.6129085
3181,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,,Albuquerque International,KABQ,ABQ,British Airways,BAW,5631,BA5631,BAW5631,32.8998091,-97.0403352,35.0433333,-106.6129085
3182,01/01/2022,Kona International Airport,PHKO,KOA,2022-01-01T12:23:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Alaska Airlines,ASA,856,AS856,ASA856,19.736916,-156.0429246,37.3639472,-121.9289375
3183,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T09:33:00+00:00,Kona International Airport,PHKO,KOA,Sun Country Airlines,SCX,8501,SY8501,SCX8501,33.9415889,-118.40853,19.736916,-156.0429246
3184,01/01/2022,Tampa International,KTPA,TPA,2022-01-01T17:45:00+00:00,Long Island Mac Arthur,KISP,ISP,Frontier Airlines,FFT,2520,F92520,FFT2520,27.9771524,-82.5311382,40.7956382,-73.0987574
3185,01/01/2022,Tampa International,KTPA,TPA,2022-01-01T17:35:00+00:00,Dallas/Fort Worth International,KDFW,DFW,British Airways,BAW,4730,BA4730,BAW4730,27.9771524,-82.5311382,32.8998091,-97.0403352
3186,01/01/2022,Tampa International,KTPA,TPA,2022-01-01T18:06:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Air France,AFR,2410,AF2410,AFR2410,27.9771524,-82.5311382,33.6407282,-84.4277001
3187,01/01/2022,Tampa International,KTPA,TPA,2022-01-01T18:01:00+00:00,Philadelphia International,KPHL,PHL,British Airways,BAW,4650,BA4650,BAW4650,27.9771524,-82.5311382,39.8729299,-75.2436673
3188,01/01/2022,Tampa International,KTPA,TPA,2022-01-01T18:14:00+00:00,Northwest Arkansas Regional,KXNA,XNA,United Airlines,UAL,2518,UA2518,UAL2518,27.9771524,-82.5311382,36.2786587,-94.304294
3189,01/01/2022,Tampa International,KTPA,TPA,2022-01-01T18:15:00+00:00,University Park Airport,KUNV,SCE,United Airlines,UAL,2527,UA2527,UAL2527,27.9771524,-82.5311382,40.8513726,-77.8528108
3190,01/01/2022,Eagle County,KEGE,EGE,,Sky Harbor International,KPHX,PHX,American Airlines,AAL,3264,AA3264,AAL3264,39.6423103,-106.9169991,33.435249,-112.010124
3191,01/01/2022,Eagle County,KEGE,EGE,2022-01-01T16:11:00+00:00,Los Angeles International,KLAX,LAX,Alaska Airlines,ASA,6311,AS6311,ASA6311,39.6423103,-106.9169991,33.9415889,-118.40853
3192,01/01/2022,Eagle County,KEGE,EGE,,Austin-bergstrom International,KAUS,AUS,Jet Linx Aviation,JTL,561,JL561,JTL561,39.6423103,-106.9169991,30.1974711,-97.6663529
3193,01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T13:03:00+00:00,Eagle County,KEGE,EGE,NetJets Aviation,EJA,587,1I587,EJA587,41.98028,-87.9089979,39.6423103,-106.9169991
3194,01/01/2022,Eagle County,KEGE,EGE,,Nantucket Memorial,KACK,ACK,Executive Flight Services,XSR,148,,XSR148,39.6423103,-106.9169991,41.2569516,-70.0637506
3195,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T14:18:00+00:00,Seattle-Tacoma International,KSEA,SEA,Fiji Airways,FJI,5874,FJ5874,FJI5874,21.3186477,-157.9253031,47.4502499,-122.3088165
3196,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T13:16:00+00:00,Lihue,PHLI,LIH,Southwest Airlines,SWA,447,WN447,SWA447,21.3186477,-157.9253031,21.9788489,-159.3437585
3197,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T13:00:00+00:00,Kahului,PHOG,OGG,Jet Linx Aviation,JTL,6430,JL6430,JTL6430,21.3186477,-157.9253031,20.894598,-156.4360744
3198,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T13:51:00+00:00,Sacramento International,KSMF,SMF,Southwest Airlines,SWA,1056,WN1056,SWA1056,21.3186477,-157.9253031,38.6950854,-121.5900648
3199,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T12:52:00+00:00,Kona International Airport,PHKO,KOA,empty,,,,,21.3186477,-157.9253031,19.736916,-156.0429246
3200,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T13:43:00+00:00,San Diego International Airport,KSAN,SAN,China Airlines,CAL,9208,CI9208,CAL9208,21.3186477,-157.9253031,32.7338006,-117.1933038
3201,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T14:06:00+00:00,Sacramento International,KSMF,SMF,China Airlines,CAL,9212,CI9212,CAL9212,21.3186477,-157.9253031,38.6950854,-121.5900648
3202,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T13:23:00+00:00,San Francisco International,KSFO,SFO,Air Canada,ACA,3519,AC3519,ACA3519,21.3186477,-157.9253031,37.6213129,-122.3789554
3203,01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T14:56:00+00:00,Long Beach Municipal,KLGB,LGB,Southwest Airlines,SWA,2183,WN2183,SWA2183,21.3186477,-157.9253031,33.8161064,-118.1512558
3204,01/01/2022,Palm Beach International Airport,KPBI,PBI,2022-01-01T19:55:00+00:00,T. F. Green Airport,KPVD,PVD,JetBlue Airways,JBU,1288,B61288,JBU1288,26.6857475,-80.0928165,41.723536,-71.426957
3205,01/01/2022,Palm Beach International Airport,KPBI,PBI,2022-01-01T18:19:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Frontier Airlines,FFT,1351,F91351,FFT1351,26.6857475,-80.0928165,33.6407282,-84.4277001
3206,01/01/2022,Palm Beach International Airport,KPBI,PBI,2022-01-01T17:41:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,1833,AA1833,AAL1833,26.6857475,-80.0928165,35.2144026,-80.9473146
3207,01/01/2022,Palm Beach International Airport,KPBI,PBI,2022-01-01T18:14:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,2646,AA2646,AAL2646,26.6857475,-80.0928165,35.2144026,-80.9473146
3208,01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T14:05:00+00:00,Palm Beach International Airport,KPBI,PBI,Private owner,,240,,,25.7958723,-80.2870509,26.6857475,-80.0928165
3209,01/01/2022,Westchester County Apt,KHPN,HPN,2022-01-01T12:37:00+00:00,Palm Beach International Airport,KPBI,PBI,Tailwind Air,PGN,551,TQ551,PGN551,41.0683325,-73.7086641,26.6857475,-80.0928165
3210,01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T12:19:00+00:00,Palm Beach International Airport,KPBI,PBI,Private owner,,449,,,41.4057985,-81.8538669,26.6857475,-80.0928165
3211,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T15:24:00+00:00,Palm Beach International Airport,KPBI,PBI,American Airlines,AAL,557,AA557,AAL557,35.2144026,-80.9473146,26.6857475,-80.0928165
3212,01/01/2022,Lanai City,PHNY,LNY,2022-01-01T12:30:00+00:00,Honolulu International,PHNL,HNL,Western Aircraft,STT,3023,ST3023,STT3023,20.7905864,-156.9498596,21.3186477,-157.9253031
3213,01/01/2022,Atlantic City International,KACY,ACY,2022-01-01T17:34:00+00:00,Southwest Florida International,KRSW,RSW,Spirit Airlines,NKS,943,NK943,NKS943,39.4528283,-74.5714431,26.5337051,-81.7553083
3214,01/01/2022,Santa Fe,KSAF,SAF,2022-01-01T14:31:00+00:00,Mc Ghee Tyson,KTYS,TYS,empty,,,,,35.6182563,-106.0845315,35.810833,-83.993889
3215,01/01/2022,Boise Air Terminal/Gowen Field,KBOI,BOI,2022-01-01T16:16:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Alaska Airlines,ASA,6819,AS6819,ASA6819,43.5658231,-116.222316,32.8998091,-97.0403352
3216,01/01/2022,Boise Air Terminal/Gowen Field,KBOI,BOI,2022-01-01T15:51:00+00:00,Seattle-Tacoma International,KSEA,SEA,British Airways,BAW,7504,BA7504,BAW7504,43.5658231,-116.222316,47.4502499,-122.3088165
3217,01/01/2022,Boise Air Terminal/Gowen Field,KBOI,BOI,2022-01-01T17:12:00+00:00,Sky Harbor International,KPHX,PHX,Southwest Airlines,SWA,2613,WN2613,SWA2613,43.5658231,-116.222316,33.435249,-112.010124
3218,01/01/2022,Boise Air Terminal/Gowen Field,KBOI,BOI,,Seattle-Tacoma International,KSEA,SEA,WestJet,WJA,6561,WS6561,WJA6561,43.5658231,-116.222316,47.4502499,-122.3088165
3219,01/01/2022,Rogue Valley International - Medford Airport,KMFR,MFR,2022-01-01T08:42:00+00:00,Boise Air Terminal/Gowen Field,KBOI,BOI,empty,,,,,42.3684768,-122.8740386,43.5658231,-116.222316
3220,01/01/2022,Logan International,KBOS,BOS,2022-01-01T11:21:00+00:00,Nantucket Memorial,KACK,ACK,Cape Air,KAP,910,9K910,KAP910,42.3656132,-71.0095602,41.2569516,-70.0637506
3221,01/01/2022,Logan International,KBOS,BOS,,Love Field,KDAL,DAL,Flexjet,LXJ,439,LXJ439,LXJ439,42.3656132,-71.0095602,32.8481029,-96.8512063
3222,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:05:00+00:00,Chicago O'hare International,KORD,ORD,American Airlines,AAL,4106,AA4106,AAL4106,42.3656132,-71.0095602,41.98028,-87.9089979
3223,01/01/2022,Logan International,KBOS,BOS,2022-01-01T17:32:00+00:00,Palm Springs Metropolitan Area,KPSP,PSP,JetBlue Airways,JBU,2405,B62405,JBU2405,42.3656132,-71.0095602,33.8303194,-116.5070468
3224,01/01/2022,Logan International,KBOS,BOS,2022-01-01T17:35:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,Spirit Airlines,NKS,615,NK615,NKS615,42.3656132,-71.0095602,26.0742344,-80.1506022
3225,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:01:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Air Lines,DAL,709,DL709,DAL709,42.3656132,-71.0095602,42.2162491,-83.3553642
3226,01/01/2022,Logan International,KBOS,BOS,2022-01-01T17:45:00+00:00,Port Columbus International,KCMH,CMH,American Airlines,AAL,4597,AA4597,AAL4597,42.3656132,-71.0095602,39.9999399,-82.8871767
3227,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:07:00+00:00,Palm Beach International Airport,KPBI,PBI,JetBlue Airways,JBU,221,B6221,JBU221,42.3656132,-71.0095602,26.6857475,-80.0928165
3228,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:13:00+00:00,Los Angeles International,KLAX,LAX,United Airlines,UAL,333,UA333,UAL333,42.3656132,-71.0095602,33.9415889,-118.40853
3229,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:30:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,1148,AA1148,AAL1148,42.3656132,-71.0095602,32.8998091,-97.0403352
3230,01/01/2022,Logan International,KBOS,BOS,,Orlando International,KMCO,MCO,JetBlue Airways,JBU,1151,B61151,JBU1151,42.3656132,-71.0095602,28.4179167,-81.3041451
3231,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:45:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,504,DL504,DAL504,42.3656132,-71.0095602,33.6407282,-84.4277001
3232,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:07:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,3670,WN3670,SWA3670,42.3656132,-71.0095602,39.8560963,-104.6737376
3233,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:21:00+00:00,Miami International Airport,KMIA,MIA,American Airlines,AAL,332,AA332,AAL332,42.3656132,-71.0095602,25.7958723,-80.2870509
3234,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:17:00+00:00,Philadelphia International,KPHL,PHL,American Airlines,AAL,1165,AA1165,AAL1165,42.3656132,-71.0095602,39.8729299,-75.2436673
3235,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:33:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,American Airlines,AAL,1426,AA1426,AAL1426,42.3656132,-71.0095602,38.851242,-77.0402315
3236,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:15:00+00:00,Southwest Florida International,KRSW,RSW,JetBlue Airways,JBU,565,B6565,JBU565,42.3656132,-71.0095602,26.5337051,-81.7553083
3237,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:18:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,JetBlue Airways,JBU,2255,B62255,JBU2255,42.3656132,-71.0095602,38.851242,-77.0402315
3238,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:16:00+00:00,Seattle-Tacoma International,KSEA,SEA,JetBlue Airways,JBU,197,B6197,JBU197,42.3656132,-71.0095602,47.4502499,-122.3088165
3239,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:31:00+00:00,Mc Carran International,KLAS,LAS,JetBlue Airways,JBU,777,B6777,JBU777,42.3656132,-71.0095602,36.0839998,-115.1537389
3240,01/01/2022,Logan International,KBOS,BOS,2022-01-01T18:38:00+00:00,Los Angeles International,KLAX,LAX,American Airlines,AAL,584,AA584,AAL584,42.3656132,-71.0095602,33.9415889,-118.40853
3241,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T15:10:00+00:00,Logan International,KBOS,BOS,American Airlines,AAL,516,AA516,AAL516,35.2144026,-80.9473146,42.3656132,-71.0095602
3242,01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T15:51:00+00:00,Logan International,KBOS,BOS,Delta Air Lines,DAL,5811,DL5811,DAL5811,35.2144026,-80.9473146,42.3656132,-71.0095602
3243,01/01/2022,Yampa Valley,KHDN,HDN,2022-01-01T08:56:00+00:00,Natrona County International Airport,KCPR,CPR,Corporate Air,CPT,9500,CPT9500,CPT9500,40.4847488,-107.2197265,42.8972751,-106.4648786
3244,01/01/2022,Adams Field Airport,KLIT,LIT,,Dothan Airport,KDHN,DHN,empty,,,,,34.7307049,-92.2216531,31.3148738,-85.448721
3245,01/01/2022,Memphis International,KMEM,MEM,2022-01-01T16:55:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5248,AA5248,AAL5248,35.0420679,-89.9791729,35.2144026,-80.9473146
3246,01/01/2022,Memphis International,KMEM,MEM,2022-01-01T18:26:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,3290,WN3290,SWA3290,35.0420679,-89.9791729,39.8560963,-104.6737376
3247,01/01/2022,Memphis International,KMEM,MEM,2022-01-01T17:25:00+00:00,George Bush Intercontinental,KIAH,IAH,United Airlines,UAL,4990,UA4990,UAL4990,35.0420679,-89.9791729,29.9902199,-95.3367827
3248,01/01/2022,Memphis International,KMEM,MEM,2022-01-01T17:06:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Air France,AFR,2706,AF2706,AFR2706,35.0420679,-89.9791729,33.6407282,-84.4277001
3249,01/01/2022,Laredo International Airport,KLRD,LRD,,Kansas City International Airport,KMCI,MCI,Executive Flight Services,XSR,337,,XSR337,27.5430371,-99.4621496,39.3035862,-94.7092596
3250,01/01/2022,Philadelphia International,KPHL,PHL,,Norfolk International Airport,KORF,ORF,empty,,,,,39.8729299,-75.2436673,36.8956837,-76.2000161
3251,01/01/2022,Blue Grass,KLEX,LEX,2022-01-01T11:51:00+00:00,Chicago O'hare International,KORD,ORD,Private owner,,832,,,38.0377615,-84.6026083,41.98028,-87.9089979
3252,01/01/2022,Roanoke Regional Airport,KROA,ROA,2022-01-01T12:10:00+00:00,Lovell Field,KCHA,CHA,empty,,,,,37.320398,-79.9701915,35.0374486,-85.1970112
3253,01/01/2022,Birmingham,KBHM,BHM,,Dane County Regional,KMSN,MSN,Delta Private Jets,DPJ,449,,DPJ449,33.5624269,-86.754126,43.1390659,-89.3364128
3254,01/01/2022,Watertown,KATY,ATY,2022-01-01T11:18:00+00:00,Austin-straubel Field,KGRB,GRB,empty,,,,,44.9213411,-97.1611629,44.4923396,-88.1277541
3255,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:37:00+00:00,Salt Lake City International,KSLC,SLC,Delta Air Lines,DAL,760,DL760,DAL760,38.851242,-77.0402315,40.7899404,-111.9790706
3256,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T17:41:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Air Lines,DAL,2995,DL2995,DAL2995,38.851242,-77.0402315,42.2162491,-83.3553642
3257,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,,Los Angeles International,KLAX,LAX,Delta Air Lines,DAL,342,DL342,DAL342,38.851242,-77.0402315,33.9415889,-118.40853
3258,01/01/2022,Ronald Reagan Washington National Airport,KDCA,DCA,2022-01-01T18:59:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,2244,DL2244,DAL2244,38.851242,-77.0402315,44.8847554,-93.2222846
