,city,state_id,latitude,longitude,population,airport,distance
1508,College Park,MD,38.996,-76.9337,32163,,
1509,Coos Bay,OR,43.3789,-124.233,32159,,
1510,Smithfield,NC,35.5131,-78.3497,32156,,
1511,Rome,NY,43.226,-75.4909,32148,,
1512,Clearfield,UT,41.103,-112.0237,32118,,
1513,Liberty,MO,39.2394,-94.4191,32100,,
1514,Eastpointe,MI,42.4657,-82.9461,32081,,
1515,Franklin Square,NY,40.7002,-73.6775,32055,,
1516,Pekin,IL,40.5679,-89.6262,32045,,
1517,Westlake,OH,41.4524,-81.9295,32032,,
1518,Uniondale,NY,40.7176,-73.5947,32007,,
1519,Chillicothe,OH,39.3393,-82.9937,31999,,
1520,La Verne,CA,34.1208,-117.7702,31974,,
1521,Juneau,AK,58.4546,-134.1739,31974,JNU,0.420529059820084
1522,Prairieville,LA,30.3151,-90.9571,31974,,
1523,Placerville,CA,38.7308,-120.7978,31943,,
1524,Bel Air North,MD,39.5544,-76.3733,31941,,
1525,Redan,GA,33.7394,-84.1644,31873,,
1526,Martinsville,VA,36.6827,-79.8636,31871,,
1527,Pueblo West,CO,38.3551,-104.7266,31849,,
1528,Garfield,NJ,40.8791,-74.1085,31802,,
1529,Fallbrook,CA,33.3693,-117.2259,31701,,
1530,Spring Valley,CA,32.7316,-116.9766,31650,,
1531,Hopkinsville,KY,36.8386,-87.4776,31569,,
1532,Rochester,NH,43.299,-70.9787,31526,,
1533,South Riding,VA,38.912,-77.5132,31515,,
1534,Centereach,NY,40.8696,-73.0808,31493,,
1535,Milledgeville,GA,33.0874,-83.2414,31471,,
1536,Syracuse,UT,41.086,-112.0698,31458,,
1537,Parkville,MD,39.3832,-76.5519,31451,,
1538,Sherwood,AR,34.8508,-92.2028,31436,,
1539,Garner,NC,35.6934,-78.6196,31407,,
1540,Key West,FL,24.5637,-81.7768,31401,EYW,0.02402028788711783
1541,Miami Lakes,FL,25.9125,-80.3214,31367,,
1542,Petersburg,VA,37.2043,-77.3913,31346,,
1543,North Olmsted,OH,41.415,-81.919,31341,,
1544,Kahului,HI,20.8715,-156.4603,31336,OGG,0.03347233632956613
1545,Wheat Ridge,CO,39.7728,-105.1029,31324,,
1546,Fruit Cove,FL,30.0972,-81.6176,31314,,
1547,Cibolo,TX,29.5639,-98.2123,31281,,
1548,Alliance,OH,40.9107,-81.1189,31255,,
1549,Banning,CA,33.946,-116.8992,31221,,
1550,Laguna Hills,CA,33.592,-117.6992,31207,,
1551,Central Islip,NY,40.7837,-73.1945,31205,,
1552,Athens,AL,34.7847,-86.951,31187,,
1553,Princeton,NJ,40.3563,-74.6693,31187,,
1554,Orcutt,CA,34.8668,-120.4269,31118,,
1555,Naugatuck,CT,41.489,-73.0518,31108,,
1556,Eldersburg,MD,39.4041,-76.9529,31108,,
1557,Columbus,MS,33.5088,-88.4096,31084,,
1558,Mundelein,IL,42.2691,-88.0101,31051,,
1559,Fair Oaks,CA,38.6504,-121.2497,31032,,
1560,San Pablo,CA,37.9628,-122.3425,30990,,
1561,Rexburg,ID,43.8224,-111.792,30979,,
1562,Nogales,AZ,31.3624,-110.9336,30917,,
1563,Nicholasville,KY,37.8902,-84.5669,30912,,
1564,Goleta,CA,34.436,-119.8596,30911,SBA,0.021593860574247132
1565,Opelika,AL,32.6612,-85.3769,30908,,
1566,Algonquin,IL,42.1629,-88.3159,30897,,
1567,Marrero,LA,29.8871,-90.1127,30894,,
1568,Burlingame,CA,37.586,-122.3669,30889,,
1569,Aiken,SC,33.531,-81.7268,30869,,
1570,Lawrenceville,GA,33.9523,-83.9931,30834,,
1571,Winter Park,FL,28.5987,-81.3438,30825,,
1572,Lake Magdalene,FL,28.0875,-82.4791,30805,,
1573,Fitchburg,WI,42.9859,-89.4255,30792,,
1574,Granger,IN,41.7373,-86.135,30776,,
1575,Wooster,OH,40.8171,-81.9335,30750,,
1576,Fountain,CO,38.6886,-104.6829,30735,,
1577,Brooklyn Center,MN,45.0681,-93.3162,30690,,
1578,Kerrville,TX,30.0398,-99.132,30623,,
1579,Barstow,CA,34.8661,-117.0472,30605,,
1580,Oceanside,NY,40.6328,-73.6364,30604,,
1581,Canton,GA,34.2467,-84.49,30528,,
1582,Auburn,NY,42.9338,-76.5684,30507,,
1583,Crown Point,IN,41.4141,-87.3457,30488,,
1584,Windsor,CO,40.4693,-104.9213,30477,,
1585,Lakeside,FL,30.1356,-81.7674,30458,,
1586,Gloucester,MA,42.626,-70.6897,30430,,
1587,Gurnee,IL,42.3708,-87.9392,30378,,
1588,Orangeburg,SC,33.4928,-80.867,30365,,
1589,Holladay,UT,40.6599,-111.8226,30325,,
1590,Fuquay-Varina,NC,35.5958,-78.7794,30324,,
1591,Chamblee,GA,33.8842,-84.3008,30307,,
1592,Carney,MD,39.405,-76.5236,30289,,
1593,Peru,IL,41.3484,-89.137,30287,,
1594,Sterling,VA,39.0052,-77.405,30271,,
1595,Cornelius,NC,35.4725,-80.8801,30257,,
1596,North Tonawanda,NY,43.0457,-78.8659,30245,,
1597,Long Branch,NJ,40.2965,-73.9915,30241,,
1598,Santa Paula,CA,34.3521,-119.0698,30233,,
1599,Los Gatos,CA,37.2303,-121.956,30222,,
1600,South Lake Tahoe,CA,38.9393,-119.9828,30188,,
1601,San Carlos,CA,37.4982,-122.268,30185,,
1602,Clinton,IA,41.8434,-90.2408,30177,,
1603,Saratoga,CA,37.2684,-122.0263,30153,,
1604,Los Altos,CA,37.3685,-122.0966,30089,,
1605,Ballwin,MO,38.5951,-90.55,30082,,
1606,Atascadero,CA,35.4827,-120.6858,30075,,
1607,North Royalton,OH,41.3138,-81.7452,30068,,
1608,Somerset,KY,37.0815,-84.6091,30053,,
1609,Seguin,TX,29.5889,-97.9671,29992,,
1610,Fortuna Foothills,AZ,32.6616,-114.3973,29955,,
1611,Milford Mill,MD,39.3444,-76.7668,29926,,
1612,Pasadena,MD,39.1552,-76.5537,29918,,
1613,Stockbridge,GA,33.5253,-84.2294,29904,,
1614,East Liverpool,OH,40.6333,-80.5677,29898,,
1615,Rahway,NJ,40.6077,-74.2807,29895,,
1616,Madison Heights,MI,42.5073,-83.1034,29886,,
1617,Williston,ND,48.1814,-103.6364,29844,XWA,0.13011609775355149
1618,Bay Shore,NY,40.7317,-73.2505,29799,,
1619,Eagle,ID,43.7223,-116.3862,29796,,
1620,Westchester,FL,25.7474,-80.3358,29778,,
1621,Maryville,TN,35.7468,-83.9789,29742,TYS,0.06576393548138869
1622,Walnut,CA,34.0334,-117.8593,29685,,
1623,Suisun City,CA,38.2473,-122.009,29663,,
1624,Garden City,KS,37.9754,-100.8529,29659,,
1625,Texarkana,AR,33.4361,-93.996,29657,,
1626,Kent,OH,41.149,-81.361,29646,,
1627,West Falls Church,VA,38.8648,-77.1878,29623,,
1628,North Chicago,IL,42.3172,-87.8596,29615,,
1629,Greenville,MS,33.385,-91.0514,29613,,
1630,Duluth,GA,34.0053,-84.1492,29609,,
1631,Aberdeen,WA,46.9757,-123.8094,29609,,
1632,Winona,MN,44.0505,-91.6684,29601,,
1633,O'Fallon,IL,38.5976,-89.9155,29583,,
1634,Drexel Heights,AZ,32.1457,-111.0478,29568,,
1635,Ukiah,CA,39.1463,-123.2105,29561,,
1636,Atwater,CA,37.3543,-120.5981,29559,,
1637,Golden Gate,FL,26.1844,-81.7031,29552,,
1638,Sanford,ME,43.4244,-70.7573,29535,,
1639,Highland Park,IL,42.1823,-87.8105,29515,,
1640,Westfield,NJ,40.6515,-74.3433,29512,,
1641,Hermiston,OR,45.8323,-119.2858,29512,,
1642,Oak Park,MI,42.4649,-83.1824,29431,,
1643,Central,LA,30.5593,-91.0369,29357,,
1644,East Lake-Orient Park,FL,27.9971,-82.3653,29346,,
1645,Chicago Heights,IL,41.5101,-87.6345,29322,,
1646,East Palo Alto,CA,37.4671,-122.1352,29314,,
1647,Newberg,OR,45.3075,-122.9601,29225,,
1648,Lewes,DE,38.7777,-75.1448,29187,,
1649,North Attleborough,MA,41.9699,-71.3345,29180,,
1650,Washington,UT,37.1304,-113.4877,29174,,
1651,Port Chester,NY,41.0052,-73.668,29163,,
1652,Oak Ridge,TN,35.9639,-84.2938,29156,,
1653,Crofton,MD,39.0144,-76.68,29136,,
1654,Athens,OH,39.3269,-82.0988,29122,,
1655,Laplace,LA,30.0731,-90.4758,29108,,
1656,SeaTac,WA,47.4444,-122.2986,29044,SEA,0.01177277377087804
1657,Raytown,MO,38.9944,-94.4641,28991,,
1658,Paragould,AR,36.0555,-90.5149,28986,,
1659,Graham,WA,47.0407,-122.2756,28976,,
1660,Southgate,MI,42.2047,-83.2057,28959,,
1661,Harrison,NY,41.0233,-73.7192,28943,HPN,0.04624858100590728
1662,Niles,IL,42.0278,-87.8099,28938,,
1663,Fernandina Beach,FL,30.6579,-81.4504,28931,,
1664,Big Spring,TX,32.2387,-101.4802,28913,,
1665,Bella Vista,AR,36.4667,-94.2707,28872,,
1666,Milton,PA,41.009,-76.8507,28851,,
1667,Morrisville,NC,35.8367,-78.8348,28846,RDU,0.06381476298388926
1668,Greenville,TX,33.1116,-96.1098,28827,,
1669,Casselberry,FL,28.6625,-81.3218,28757,,
1670,Plattsburgh,NY,44.6951,-73.4563,28740,PBG,0.04458137274893621
1671,Wasco,CA,35.5938,-119.3671,28710,,
1672,South Laurel,MD,39.0603,-76.8456,28683,,
1673,Fleming Island,FL,30.0988,-81.7124,28676,,
1674,Belle Glade,FL,26.692,-80.6672,28665,,
1675,Lake in the Hills,IL,42.1913,-88.3476,28634,,
1676,Agawam,MA,42.0657,-72.6526,28613,BDL,0.13115875726847154
1677,Shirley,NY,40.7949,-72.8743,28583,,
1678,Burton,MI,42.9974,-83.6175,28574,,
1679,Geneva,NY,42.8644,-76.9827,28563,,
1680,Schererville,IN,41.486,-87.444,28527,,
1681,Independence,KY,38.951,-84.5492,28521,,
1682,West Springfield,MA,42.1253,-72.6503,28517,,
1683,Austintown,OH,41.0932,-80.7405,28488,,
1684,Burlington,IA,40.8072,-91.1247,28474,,
1685,Shamokin,PA,40.7883,-76.555,28457,,
1686,New Iberia,LA,30.0049,-91.8202,28454,,
1687,Northampton,MA,42.3266,-72.6745,28451,,
1688,Englewood,NJ,40.8917,-73.9736,28402,,
1689,Vineyard,CA,38.4744,-121.319,28386,,
1690,Zionsville,IN,39.9897,-86.3182,28357,,
1691,Short Pump,VA,37.6549,-77.6201,28328,,
1692,Burbank,IL,41.7444,-87.7686,28289,MDW,0.04544290390556782
1693,Lumberton,NC,34.6312,-79.0186,28279,,
1694,Perry Hall,MD,39.4067,-76.4781,28266,,
1695,Aberdeen,SD,45.4646,-98.468,28257,,
1696,Benicia,CA,38.0725,-122.1525,28240,,
1697,Oakleaf Plantation,FL,30.1689,-81.8337,28237,,
1698,Jacksonville,AR,34.8807,-92.1302,28235,,
1699,Winchester,NV,36.1368,-115.1299,28231,,
1700,Rockledge,FL,28.3201,-80.732,28227,,
1701,Henderson,KY,37.8397,-87.5798,28207,,
1702,Monterey,CA,36.5922,-121.8807,28178,MRY,0.03483640603348868
1703,Converse,TX,29.5091,-98.3084,28171,,
1704,Granite City,IL,38.7292,-90.1266,28158,,
1705,Yukon,OK,35.5201,-97.7639,28084,,
1706,Sonora,CA,37.9819,-120.3828,28035,,
1707,Melrose,MA,42.4556,-71.059,28016,,
1708,Mehlville,MO,38.5018,-90.3149,27971,,
1709,Wisconsin Rapids,WI,44.3927,-89.8265,27966,,
1710,Galt,CA,38.2693,-121.3,27954,,
1711,Hutto,TX,30.5373,-97.5516,27947,,
1712,Bixby,OK,35.9454,-95.8773,27944,,
1713,Hobart,IN,41.5139,-87.2729,27939,,
1714,Drexel Hill,PA,39.9495,-75.3039,27939,,
1715,Oakdale,MN,44.9876,-92.9641,27933,,
1716,Sunbury,PA,40.8617,-76.7874,27921,,
1717,Summerlin South,NV,36.1242,-115.3324,27908,,
1718,New Smyrna Beach,FL,29.0249,-80.9651,27843,,
1719,Tualatin,OR,45.3772,-122.7746,27837,,
1720,Forest Hills,MI,42.9577,-85.4895,27830,,
1721,Fridley,MN,45.0841,-93.2595,27826,,
1722,East Chicago,IN,41.6484,-87.4536,27817,,
1723,Kirkwood,MO,38.5788,-90.4203,27807,,
1724,Sanger,CA,36.699,-119.5575,27777,,
1725,Morgan City,LA,29.7041,-91.192,27728,,
1726,Ramsey,MN,45.2617,-93.4494,27721,,
1727,Ruston,LA,32.5329,-92.6363,27717,,
1728,Jeffersontown,KY,38.2048,-85.5701,27715,,
1729,Glen Ellyn,IL,41.8667,-88.0629,27714,,
1730,Isla Vista,CA,34.4144,-119.8581,27707,,
1731,Cañon City,CO,38.443,-105.2203,27676,,
1732,Monticello,MN,45.298,-93.7984,27665,,
1733,Ashtabula,OH,41.8806,-80.7984,27645,,
1734,Temescal Valley,CA,33.7581,-117.4677,27630,,
1735,Bridgewater,MA,41.9728,-70.9749,27619,,
1736,Mint Hill,NC,35.1782,-80.6533,27617,,
1737,Mililani Town,HI,21.4465,-158.0147,27562,,
1738,Statesville,NC,35.7842,-80.8714,27528,,
1739,Gloversville,NY,43.0491,-74.3465,27512,,
1740,Gladstone,MO,39.2133,-94.5593,27489,,
1741,Deer Park,NY,40.7623,-73.3219,27479,,
1742,Fremont,NE,41.4396,-96.4879,27456,,
1743,Garfield Heights,OH,41.4199,-81.6038,27448,,
1744,Imperial Beach,CA,32.5689,-117.1184,27440,,
1745,Seneca,SC,34.6815,-82.9609,27439,,
1746,Florence,AZ,33.059,-111.4208,27422,,
1747,Bayonet Point,FL,28.3254,-82.6834,27418,,
1748,Lansing,IL,41.5648,-87.5462,27402,,
1749,Millville,NJ,39.3903,-75.0561,27391,,
1750,Monroeville,PA,40.4262,-79.7605,27380,,
1751,St. Helens,OR,45.8571,-122.8164,27353,,
1752,Bergenfield,NJ,40.9236,-73.9983,27327,,
1753,Ladera Ranch,CA,33.5491,-117.6416,27277,,
1754,Horn Lake,MS,34.9512,-90.0501,27272,,
1755,Prior Lake,MN,44.7251,-93.4409,27241,,
1756,Huntley,IL,42.1599,-88.433,27228,,
1757,Maple Valley,WA,47.3659,-122.0368,27202,,
1758,Easton,PA,40.6858,-75.2209,27189,,
1759,Oak Forest,IL,41.6054,-87.7527,27173,,
1760,Glen Cove,NY,40.8709,-73.6287,27166,,
1761,Indiana,PA,40.622,-79.1552,27142,,
1762,Shoreview,MN,45.0842,-93.1358,27130,,
1763,Windsor,CA,38.5417,-122.8086,27128,STS,0.03149445796850511
1764,Sterling,IL,41.7995,-89.6956,27127,,
1765,Dodge City,KS,37.761,-100.0183,27104,,
1766,Colleyville,TX,32.8913,-97.1486,27091,,
1767,Wilmette,IL,42.0771,-87.7282,27089,,
1768,Plum,PA,40.5024,-79.7496,27087,,
1769,Mount Pleasant,WI,42.7129,-87.8875,27082,,
1770,McHenry,IL,42.3388,-88.2931,27061,,
1771,Waterville,ME,44.5441,-69.6624,27054,,
1772,Norfolk,NE,42.0327,-97.4208,27032,,
1773,Shaker Heights,OH,41.4744,-81.5496,27027,,
1774,Citrus Park,FL,28.073,-82.5628,27026,,
1775,Reisterstown,MD,39.4552,-76.8144,27007,,
1776,Erie,CO,40.0403,-105.0398,27003,,
1777,Brownsburg,IN,39.833,-86.3824,27001,,
1778,Chaska,MN,44.8164,-93.6092,26989,,
1779,Ilchester,MD,39.2187,-76.7684,26974,,
1780,Shelby,NC,35.2904,-81.5451,26973,,
1781,Maywood,CA,33.9885,-118.1877,26973,,
1782,Maryland Heights,MO,38.7189,-90.4749,26956,,
1783,Magna,UT,40.7634,-112.1599,26949,,
1784,Xenia,OH,39.6828,-83.9414,26947,,
1785,Belmont,CA,37.5154,-122.2955,26941,,
1786,Allen Park,MI,42.2595,-83.2107,26940,,
1787,Mason City,IA,43.1487,-93.1998,26931,,
1788,New Lenox,IL,41.5097,-87.97,26926,,
1789,Hanahan,SC,32.9302,-80.0027,26917,,
1790,Kinston,NC,35.2748,-77.5936,26889,,
1791,Searcy,AR,35.2418,-91.7351,26889,,
1792,New London,CT,41.3502,-72.1023,26858,,
1793,West Islip,NY,40.7097,-73.2971,26844,,
1794,West Chicago,IL,41.896,-88.2253,26816,,
1795,Kiryas Joel,NY,41.3406,-74.166,26813,,
1796,Lemon Grove,CA,32.7331,-117.0344,26811,,
1797,Lindenhurst,NY,40.6858,-73.371,26801,,
1798,McDonough,GA,33.4399,-84.1509,26768,,
1799,West Linn,OR,45.3669,-122.6399,26736,,
1800,Cortland,NY,42.6004,-76.1784,26729,,
1801,Lemoore,CA,36.2949,-119.7983,26725,,
1802,Alvin,TX,29.3871,-95.2933,26723,,
1803,Waynesboro,PA,39.7525,-77.5822,26694,,
1804,Marshalltown,IA,42.0341,-92.9067,26666,,
1805,Lebanon,NH,43.6353,-72.2531,26666,LEB,0.056497961634200726
1806,West Whittier-Los Nietos,CA,33.9759,-118.0689,26654,,
1807,Leisure City,FL,25.4937,-80.4369,26652,,
1808,Thomasville,NC,35.8813,-80.0807,26649,,
1809,Temple Terrace,FL,28.0437,-82.3774,26639,,
1810,Lafayette,CA,37.8919,-122.1189,26638,,
1811,University Park,FL,25.7469,-80.3684,26620,,
1812,Norco,CA,33.9252,-117.5499,26604,,
1813,Immokalee,FL,26.4253,-81.4251,26597,,
1814,Vernon Hills,IL,42.234,-87.9608,26521,,
1815,Pearl,MS,32.273,-90.0918,26510,JAN,0.04213492176069751
1816,Bethany,OR,45.5613,-122.8369,26501,,
1817,Marquette,MI,46.544,-87.4082,26491,MQT,0.1953742613357725
1818,Sedalia,MO,38.7042,-93.2351,26473,,
1819,Bessemer,AL,33.3709,-86.9713,26472,,
1820,Plainview,NY,40.7832,-73.4732,26453,,
1821,Batavia,IL,41.8479,-88.311,26420,,
1822,Garden City,MI,42.3244,-83.3412,26408,,
1823,Chanhassen,MN,44.8544,-93.5621,26389,,
1824,Cabot,AR,34.9768,-92.0274,26352,,
1825,Vicksburg,MS,32.3173,-90.8868,26340,,
1826,Brawley,CA,32.9783,-115.5287,26309,,
1827,Neenah,WI,44.167,-88.4764,26300,,
1828,Snoqualmie,WA,47.5293,-121.8412,26289,,
1829,Troy,OH,40.0436,-84.2191,26281,,
1830,Hercules,CA,38.0064,-122.2564,26276,,
1831,Lake City,FL,30.1901,-82.647,26271,,
1832,Paramus,NJ,40.9455,-74.0712,26264,,
1833,Okeechobee,FL,27.2414,-80.8298,26256,,
1834,Soledad,CA,36.4432,-121.3426,26207,,
1835,Muscatine,IA,41.4196,-91.068,26168,,
1836,Boone,NC,36.2111,-81.6668,26146,,
1837,Moscow,ID,46.7307,-116.9986,26145,,
1838,Cliffside Park,NJ,40.8221,-73.988,26133,,
1839,Sebastian,FL,27.7882,-80.4813,26118,,
1840,Northport,AL,33.2589,-87.5984,26115,,
1841,Natchez,MS,31.5437,-91.3867,26095,,
1842,Winchester,KY,38.0017,-84.1907,26083,,
1843,Twentynine Palms,CA,34.1478,-116.0659,26073,,
1844,Holt,MI,42.6416,-84.5307,26065,,
1845,East St. Louis,IL,38.6156,-90.1304,26047,,
1846,Sachse,TX,32.9726,-96.5793,26046,,
1847,Paris,TX,33.6688,-95.546,26010,,
1848,Haines City,FL,28.11,-81.6157,26009,,
1849,Cave Spring,VA,37.2254,-80.0073,26001,,
1850,Superior,WI,46.6941,-92.0823,25977,,
1851,West Odessa,TX,31.8388,-102.4996,25962,,
1852,Medina,OH,41.1358,-81.8694,25956,,
1853,Conway,SC,33.8399,-79.0424,25956,,
1854,Barberton,OH,41.0094,-81.6038,25953,,
1855,Española,NM,36.0041,-106.0669,25952,,
1856,Dix Hills,NY,40.8035,-73.337,25925,,
1857,Rock Springs,WY,41.5951,-109.2238,25913,RKS,0.1519574729468677
1858,Mercer Island,WA,47.5661,-122.232,25894,,
1859,Heber,UT,40.5068,-111.3984,25877,,
1860,White Bear Lake,MN,45.0657,-93.015,25875,,
1861,Laurel,MS,31.6956,-89.1448,25844,,
1862,Holbrook,NY,40.7944,-73.0707,25824,ISP,0.028084708187903238
1863,Bay Point,CA,38.0329,-121.9614,25808,,
1864,Woodstock,IL,42.3096,-88.4352,25786,,
1865,Lochearn,MD,39.346,-76.7307,25771,,
1866,Green,OH,40.9483,-81.4757,25752,CAK,0.04738066057549514
1867,Cloverleaf,TX,29.7882,-95.1724,25718,,
1868,Owatonna,MN,44.0914,-93.2304,25704,,
1869,Decatur,GA,33.7711,-84.2968,25696,,
1870,Pooler,GA,32.1043,-81.2568,25694,SAV,0.0604203837069931
1871,Madison,MS,32.4738,-90.13,25661,,
1872,Lancaster,SC,34.7247,-80.7801,25649,,
1873,Ewa Gentry,HI,21.3344,-158.0262,25641,,
1874,Laurel,MD,39.095,-76.8622,25631,,
1875,Austin,MN,43.6718,-92.9783,25626,,
1876,Lockport,IL,41.5904,-88.0292,25615,,
1877,Franklin,IN,39.4938,-86.0546,25608,,
1878,South Salt Lake,UT,40.7056,-111.8986,25582,,
1879,Tarpon Springs,FL,28.1493,-82.7623,25577,,
1880,Edgewood,MD,39.421,-76.2968,25574,,
1881,San Lorenzo,CA,37.6737,-122.1349,25569,,
1882,Bluffton,SC,32.2135,-80.9316,25557,,
1883,Sevierville,TN,35.8873,-83.5677,25557,,
1884,Forest Grove,OR,45.5244,-123.1101,25553,,
1885,Sun City West,AZ,33.6693,-112.3575,25544,,
1886,South Portland,ME,43.631,-70.2895,25532,PWM,0.02544639324167652
1887,Ruskin,FL,27.7065,-82.4209,25530,,
1888,Denison,TX,33.7672,-96.5807,25529,,
1889,El Cerrito,CA,37.9197,-122.3025,25508,,
1890,Keystone,FL,28.1312,-82.5999,25493,,
1891,Coral Terrace,FL,25.7464,-80.3049,25387,,
1892,Claremore,OK,36.3143,-95.6099,25384,,
1893,Homewood,AL,33.4617,-86.8092,25377,,
1894,Farmington,UT,40.9846,-111.9065,25339,,
1895,Columbine,CO,39.5879,-105.0694,25332,,
1896,South Pasadena,CA,34.1103,-118.1573,25329,,
1897,Canyon Lake,TX,29.8761,-98.2611,25325,,
1898,Kingsville,TX,27.5094,-97.8611,25315,,
1899,Forest City,NC,35.3338,-81.8702,25311,,
1900,Salem,VA,37.2864,-80.0555,25301,,
1901,Bainbridge Island,WA,47.6439,-122.5434,25298,,
1902,Caledonia,WI,42.7986,-87.8762,25277,,
1903,Champlin,MN,45.1702,-93.3903,25268,,
1904,Edwardsville,IL,38.7923,-89.9877,25233,,
1905,South Bradenton,FL,27.4612,-82.5821,25227,,
1906,Fairland,MD,39.0804,-76.9527,25220,,
1907,Palm Springs,FL,26.6349,-80.0968,25216,PBI,0.05100329919231072
1908,Elk River,MN,45.3314,-93.567,25213,,
1909,Rosemount,MN,44.7465,-93.0662,25207,,
1910,Fountain Hills,AZ,33.6073,-111.7398,25200,,
1911,Belvidere,IL,42.2544,-88.8649,25143,,
1912,Riverside,OH,39.7836,-84.1219,25133,,
1913,Middle River,MD,39.3345,-76.4318,25129,,
1914,Muskego,WI,42.886,-88.1291,25127,,
1915,Levittown,PR,18.4454,-66.1759,25121,,
1916,Hazelwood,MO,38.7931,-90.3899,25117,,
1917,Scottsbluff,NE,41.8684,-103.6616,25114,BFF,0.06899028166988558
1918,Fresno,TX,29.5358,-95.4696,25072,,
1919,Ridgewood,NJ,40.9822,-74.1128,25056,,
1920,Yucca Valley,CA,34.1234,-116.4216,25042,,
1921,Branson,MO,36.651,-93.2635,25033,,
1922,Balch Springs,TX,32.7194,-96.6151,25007,,
1923,University Park,TX,32.8506,-96.7937,24985,DAL,0.05756049033929435
1924,Timberwood Park,TX,29.6994,-98.4838,24978,,
1925,De Pere,WI,44.4309,-88.0785,24970,,
1926,Socastee,SC,33.6871,-79.0086,24964,,
1927,Terrytown,LA,29.9014,-90.0279,24953,,
1928,Fajardo,PR,18.333,-65.6592,24950,CPX,0.355902729017537
1929,Marysville,OH,40.2278,-83.3595,24949,,
1930,Derby,KS,37.5571,-97.2552,24943,,
1931,Wilsonville,OR,45.3107,-122.7705,24918,,
1932,Clayton,NC,35.6591,-78.4499,24887,,
1933,Brookings,SD,44.3022,-96.7859,24887,,
1934,Riverbank,CA,37.7268,-120.9402,24881,,
1935,North Laurel,MD,39.1286,-76.8476,24873,,
1936,Walker,MI,42.9853,-85.7446,24869,,
1937,Wyandotte,MI,42.2113,-83.1558,24859,,
1938,Grandview,MO,38.8802,-94.5227,24856,,
1939,Forest Lake,MN,45.2536,-92.9583,24853,,
1940,Chesapeake Beach,MD,38.6881,-76.5448,24845,,
1941,Palm City,FL,27.1736,-80.2861,24840,,
1942,Hudson,WI,44.9637,-92.7316,24832,,
1943,Clarksburg,MD,39.2314,-77.2617,24767,,
1944,South Elgin,IL,41.9906,-88.3134,24755,,
1945,Auburn Hills,MI,42.6735,-83.2447,24748,,
1946,Baldwin,NY,40.6634,-73.6104,24727,,
1947,North Tustin,CA,33.7644,-117.7945,24705,,
1948,Ontario,OR,44.0259,-116.9759,24704,,
1949,Melrose Park,IL,41.9029,-87.8642,24703,,
1950,Ardmore,OK,34.1944,-97.1253,24698,,
1951,Hastings,NE,40.5963,-98.3914,24692,,
1952,Burlington,WI,42.6746,-88.2723,24691,,
1953,Norton Shores,MI,43.1621,-86.2519,24664,MKG,0.014114532029803447
1954,Kernersville,NC,36.1066,-80.0844,24660,,
1955,Sugar Hill,GA,34.1081,-84.056,24617,,
1956,Herndon,VA,38.9699,-77.3867,24601,,
1957,Emporia,KS,38.4028,-96.1924,24598,,
1958,Prosper,TX,33.2394,-96.8087,24579,,
1959,Rockville Centre,NY,40.6644,-73.6383,24550,,
1960,Palmetto Bay,FL,25.622,-80.3221,24523,,
1961,Suitland,MD,38.8492,-76.9225,24522,,
1962,Somerset,NJ,40.5083,-74.501,24509,,
1963,Avon Lake,OH,41.4945,-82.016,24504,,
1964,Lathrop,CA,37.809,-121.3131,24483,,
1965,Loma Linda,CA,34.0451,-117.2498,24482,,
1966,Watauga,TX,32.8718,-97.2515,24481,,
1967,Homer Glen,IL,41.6044,-87.9497,24472,,
1968,Tifton,GA,31.4625,-83.5205,24466,,
1969,Dinuba,CA,36.5453,-119.3987,24461,,
1970,Bloomingdale,FL,27.8784,-82.2624,24446,,
1971,Westmont,IL,41.7948,-87.9742,24443,,
1972,Clinton,MS,32.354,-90.3403,24440,,
1973,Ashland,CA,37.6942,-122.1159,24430,,
1974,Opelousas,LA,30.528,-92.0851,24423,,
1975,Camas,WA,45.6005,-122.4305,24418,,
1976,Harvey,IL,41.6076,-87.6521,24408,,
1977,Medford,NY,40.822,-72.9859,24406,,
1978,Trotwood,OH,39.7927,-84.3165,24403,,
1979,West Memphis,AR,35.1531,-90.1995,24402,,
1980,Collinsville,IL,38.6769,-90.0059,24395,,
1981,Mequon,WI,43.2352,-87.9838,24382,,
1982,Ellensburg,WA,46.9994,-120.5477,24377,,
1983,Ottumwa,IA,41.0196,-92.4186,24368,,
1984,Chantilly,VA,38.8868,-77.4453,24368,,
1985,Shelbyville,KY,38.2069,-85.2293,24351,,
1986,Woodlawn,VA,38.7332,-77.1149,24351,,
1987,Lodi,NJ,40.8784,-74.0814,24347,,
1988,Orchards,WA,45.689,-122.5306,24335,,
1989,Newport,RI,41.4803,-71.3205,24334,,
1990,San Fernando,CA,34.2886,-118.4363,24322,,
1991,Saginaw,TX,32.8657,-97.3654,24310,,
1992,Peekskill,NY,41.2883,-73.9227,24295,,
1993,Port Angeles,WA,48.1142,-123.4565,24293,,
1994,Mill Creek East,WA,47.836,-122.1877,24291,,
1995,Brandon,MS,32.2778,-89.9896,24289,,
1996,Sun City Center,FL,27.7149,-82.3569,24286,,
1997,Inkster,MI,42.2935,-83.3148,24284,,
1998,Thomasville,GA,30.8394,-83.9782,24275,,
1999,Ponca City,OK,36.7235,-97.0679,24274,,
