city,state_id,latitude,longitude,population,station,distance
Tyndall,SD,42.9899,-97.8642,1022,USC00398472,0.006309715
Kenmare,ND,48.6728,-102.0721,1021,USC00324646,0.025668074
Hart,TX,34.3857,-102.115,1020,USC00413972,0.016194135
Gaston,NC,36.4965,-77.6449,1020,USC00317319,0.031803852
McCloud,CA,41.254,-122.136,1020,USC00045449,0.003282926
Baudette,MN,48.7119,-94.5925,1020,USC00210515,0.007589466
Altamont,KS,37.1876,-95.2897,1019,USC00140190,0.007147027
Julian,CA,33.0735,-116.5889,1019,USC00044412,0.004560702
Rosiclare,IL,37.4239,-88.3501,1014,USC00117487,0.080231228
Ramsey,IL,39.1457,-89.1103,1011,USC00117126,0.008282856
Wilhoit,AZ,34.4083,-112.6156,1009,USC00029166,0.110522622
North Bonneville,WA,45.6425,-121.9692,1007,USC00350897,0.018330848
North English,IA,41.5168,-92.0777,1007,USC00136076,0.018001111
Vander,NC,35.0347,-78.7888,1006,USC00313017,0.074155735
Mount Ida,AR,34.5509,-93.6309,1005,USC00037592,0.114287139
Yorkville,OH,40.1528,-80.7079,1005,USC00467018,0.00820061
Wanatah,IN,41.4304,-86.8926,1004,USC00129222,0.039198087
Grand Rapids,OH,41.4078,-83.868,1004,USC00333292,0.010725763
Tuttletown,CA,38.0003,-120.4503,1003,USC00046174,0.036267892
Cambridge,NE,40.2843,-100.1653,1002,USC00251415,0.022003636
Manassa,CO,37.1738,-105.9373,1001,USC00055322,0.003843033
West Cape May,NJ,38.9423,-74.9377,1001,USC00281351,0.011223199
Erick,OK,35.2155,-99.8686,999,USC00342948,0.066056037
Oxford,KS,37.2741,-97.1695,999,USC00146169,0.000509902
Sedan,KS,37.1284,-96.1849,998,USC00147305,0.006200806
St. George,KS,39.1916,-96.4186,998,USC00148563,0.05354399
Wattsville,VA,37.9304,-75.4953,998,USW00093739,0.02985992
Sterling City,TX,31.8392,-100.986,998,USC00418630,0.007526281
Millington,MI,43.2784,-83.5273,997,USC00205488,0.048479686
Ladoga,IN,39.9167,-86.7989,997,USC00121873,0.086128102
Dexter,NY,44.0111,-76.0425,997,USW00094790,0.027751622
Scobey,MT,48.7904,-105.4206,997,USC00247425,0.070503533
Lakeport,TX,32.405,-94.7102,996,USW00003901,0.014554078
Aspen Park,CO,39.5423,-105.2968,994,USC00050454,0.226027653
Ennis,MT,45.3461,-111.7319,993,USC00246157,0.172211643
Chama,NM,36.8926,-106.5843,992,USC00291664,0.025878563
New Salem,ND,46.8432,-101.4178,989,USC00326365,0.087178552
Sutton,WV,38.6663,-80.7116,988,USC00468662,0.016356088
Caldwell,KS,37.0349,-97.6089,987,USC00141233,0.005524147
Sanborn,NY,43.1451,-78.8777,987,USC00307425,0.064778757
Harlowton,MT,46.4368,-109.835,987,USC00243947,0.181131251
Cross Plains,TX,32.1271,-99.1658,986,USC00411239,0.14557362
Goodfield,IL,40.6252,-89.2694,986,USC00111836,0.028199645
Ruch,OR,42.2314,-123.0403,986,USC00357391,0.010793517
East Tawakoni,TX,32.9011,-95.9397,985,USC00414980,0.072406975
Lookingglass,OR,43.1848,-123.4999,985,USC00355026,0.031457355
Cooleemee,NC,35.8124,-80.5563,983,USC00315743,0.065674995
Highlands,NC,35.0539,-83.1976,982,USC00314055,0.002634008
Fort Calhoun,NE,41.4563,-96.0263,980,USC00252980,0.067502296
Boyce,LA,31.3905,-92.6699,980,USC00161232,0.046563612
Tulelake,CA,41.9534,-121.4752,978,USC00049053,0.006628137
Kaumakani,HI,21.9187,-159.6241,975,USC00515864,0.003705401
Bluewater,AZ,34.1681,-114.2667,974,USC00026250,0.027574807
Tahoma,CA,39.0633,-120.1438,974,USC00048760,0.0149683
Allison,IA,42.752,-92.7957,973,USC00130157,0.006694027
Loup City,NE,41.2766,-98.9678,973,USC00254985,0.002983287
Papaikou,HI,19.7917,-155.0962,971,USC00517724,0.018009997
Cleone,CA,39.4927,-123.7812,968,USC00043161,0.030246092
Healy,AK,63.9454,-149.0152,968,USC00505778,0.232496043
Dillon,CO,39.6213,-106.0392,967,USC00052281,0.006535396
Bremond,TX,31.1657,-96.676,966,USC00411045,0.009479451
Friend,NE,40.6505,-97.2838,965,USC00253065,0.063222543
Metcalfe,MS,33.4505,-91.0017,965,USW00013939,0.048221125
Montezuma,KS,37.5923,-100.4502,964,USC00145421,0.011200446
Troy,MT,48.4614,-115.8909,964,USC00248390,0.02455056
Naalehu,HI,19.0698,-155.5751,962,USC00516588,0.012384264
Swansea,SC,33.7395,-81.1053,961,USC00388474,0.064790049
Blue Rapids,KS,39.6791,-96.6593,961,USC00140911,0.004254409
Marlinton,WV,38.2246,-80.0905,961,USC00461215,0.056985017
Troy,KS,39.7846,-95.0936,960,USC00148250,0.044057349
Mammoth Spring,AR,36.4924,-91.5413,960,USC00034572,0.006706713
Dubois,WY,43.5389,-109.6443,959,USC00482715,0.010953812
Gainesboro,TN,36.3618,-85.6496,959,USC00403370,0.007060453
Bird Island,MN,44.7648,-94.8949,959,USC00210784,0.10775015
Ashland,MT,45.5977,-106.2975,957,USC00247740,0.471279843
Underwood,IA,41.3808,-95.682,956,USC00138410,0.008646965
Maurertown,VA,38.9325,-78.4615,955,USC00449263,0.034303382
Ellicott,CO,38.8256,-104.3829,955,USC00052668,0.086979365
Ringling,OK,34.1785,-97.5921,954,USC00347640,0.01564077
Levan,UT,39.5562,-111.8608,954,USC00425065,0.006365532
Belwood,NC,35.4794,-81.5227,954,USC00318906,0.08997722
Oakland,OR,43.4234,-123.2968,954,USC00356200,0.003471311
Swisher,IA,41.8442,-91.6938,953,USC00138062,0.004365776
Sam Rayburn,TX,31.0789,-94.0266,950,USC00417936,0.076414985
Onsted,MI,42.0061,-84.1894,950,USC00208202,0.081674966
Triana,AL,34.5904,-86.7418,949,USW00003856,0.069615502
Newport,OH,39.3965,-81.2248,949,USC00335939,0.006356005
Genoa,NE,41.4462,-97.7322,948,USC00253185,0.03260138
Plain Dealing,LA,32.9074,-93.6992,944,USC00167344,0.056318114
Crivitz,WI,45.2337,-88.0067,943,USC00471897,0.223350772
Bow Mar,CO,39.6253,-105.0511,942,USC00055402,0.015
Loma,CO,39.2075,-108.805,941,USC00053307,0.354568724
Bloomfield,NE,42.5984,-97.6481,940,USC00250945,0.00643506
Medford,OK,36.8037,-97.738,939,USC00345769,0.013730623
Mansfield Center,CT,41.7618,-72.1944,939,USC00063420,0.141418987
New Castle,KY,38.4334,-85.1689,939,USC00155758,0.063971634
Hydro,OK,35.5482,-98.5792,937,USC00344130,0.116904393
Grace,ID,42.5757,-111.7305,935,USC00103732,0.011884864
Walker,MN,47.0891,-94.5854,934,USC00218618,0.016837161
Lynnview,KY,38.1791,-85.7112,933,USW00093821,0.01964544
Grandfield,OK,34.2305,-98.6873,933,USC00343707,0.057758982
Kiowa,KS,37.0174,-98.4848,931,USC00144341,0.0051
Hays,MT,48.0104,-108.6606,930,USC00241730,0.381083114
Uniontown,KY,37.7732,-87.9318,930,USC00128967,0.065034145
Kaanapali,HI,20.9276,-156.6795,930,USC00518407,0.006067125
Liberty,UT,41.3426,-111.8649,929,USC00422389,0.015332645
Owen,WI,44.9485,-90.5621,928,USC00476357,0.01058864
Boston,VA,37.6039,-75.8437,928,USC00446475,0.029398129
Gun Club Estates,FL,26.6753,-80.108,927,USW00012844,0.013184552
Foreman,AR,33.7198,-94.3979,926,USC00032544,0.002433105
Vega,TX,35.2456,-102.4262,924,USC00419330,0.048863586
Old Fort,NC,35.6305,-82.1777,924,USC00316380,0.065373542
South Ashburnham,MA,42.6138,-71.9384,924,USC00275013,0.28401713
Jamestown,IN,39.9286,-86.626,924,USC00124356,0.028031589
Philipsburg,MT,46.3324,-113.296,923,USC00246472,0.017075128
Black Eagle,MT,47.527,-111.267,923,USC00241525,0.269164578
DeLand Southwest,FL,29.0077,-81.3113,923,USC00082229,0.013428403
Quinby,SC,34.2282,-79.7358,922,USW00013744,0.040778928
Village of Clarkston,MI,42.7342,-83.4207,921,USC00208941,0.062459987
Appling,GA,33.5588,-82.3183,921,USC00090311,0.018589809
Hallock,MN,48.7659,-96.9427,921,USC00213455,0.005980803
Wakefield,KS,39.2163,-97.0187,920,USC00148503,0.072151577
Shabbona,IL,41.7654,-88.8845,920,USC00117833,0.03844535
Pound,VA,37.126,-82.6071,918,USC00446173,0.026847719
Calmar,IA,43.1811,-91.8678,917,USC00131126,0.008711487
Spring Ridge,PA,40.3533,-75.9892,917,USC00360785,0.046807936
Mahinahina,HI,20.9539,-156.6565,917,USC00515715,0.00813941
Red Cloud,NE,40.0864,-98.5222,916,USC00257070,0.011573245
Waynoka,OK,36.5848,-98.8785,914,USC00349404,0.009079648
Beaumont,MS,31.1707,-88.9252,914,USC00220585,0.064926189
Shiocton,WI,44.4449,-88.5768,913,USC00477761,0.009284934
Mesa Verde,CA,33.5957,-114.7317,913,USW00023158,0.028762123
Clay City,IL,38.6858,-88.3486,911,USC00111700,0.0881
Wessington Springs,SD,44.0805,-98.5712,911,USC00399070,0.004892157
Perry,KS,39.0731,-95.3866,910,USC00146333,0.050147183
Diamond,MO,36.9969,-94.3152,910,USC00232240,0.041449777
Franklin,NE,40.0966,-98.9514,910,USC00253037,0.006551336
High Rolls,NM,32.9388,-105.8214,910,USC00295960,0.015147607
Tellico Plains,TN,35.3665,-84.2982,909,USC00408886,0.003535534
Marshall,NC,35.7974,-82.6819,908,USC00315356,0.017233412
Puako,HI,19.9389,-155.8604,908,USC00519144,0.032915042
Ignacio,CO,37.1181,-107.6375,908,USW00093005,0.125250361
Keosauqua,IA,40.7347,-91.9605,908,USC00134389,0.012478481
Osceola,MO,38.0458,-93.6973,908,USC00236402,0.007379871
Centerville,TX,31.258,-95.9797,907,USC00411596,0.0053
Springer,NM,36.3623,-104.5997,906,USC00290022,0.355038251
Grand Coteau,LA,30.4202,-92.0438,905,USC00163800,0.001868154
North Haverhill,NH,44.0938,-72.0272,905,USC00279091,0.252482251
McGill,NV,39.402,-114.777,905,USC00264341,0.680998385
Cattaraugus,NY,42.33,-78.8671,904,USC00304808,0.099098184
Piedmont,SD,44.2135,-103.3715,903,USC00396596,0.042124696
Inkom,ID,42.7954,-112.2446,902,USC00104555,0.017635626
Belmont,NY,42.2226,-78.0328,902,USC00300183,0.088742774
Stanaford,WV,37.8156,-81.1492,901,USW00003872,0.041473088
Bandera,TX,29.7253,-99.074,900,USC00415742,0.195096899
Antelope,SD,43.3087,-100.6307,900,USC00395638,0.197375581
Glidden,TX,29.6975,-96.5907,900,USC00411911,0.017763446
Sandia,TX,28.0199,-97.8701,900,USC00415661,0.017465681
Lockwood,MO,37.3867,-93.9579,899,USC00235027,0.009787487
Grundy,VA,37.2754,-82.0988,899,USC00443640,0.012334059
Goochland,VA,37.6973,-77.8944,898,USC00442142,0.035511407
Fort Sumner,NM,34.479,-104.2331,897,USC00293296,0.086604965
Leakesville,MS,31.1545,-88.558,894,USC00224966,0.005916925
Odessa,WA,47.3326,-118.6894,894,USC00456039,0.006768545
Empire City,OK,34.4738,-98.0562,893,USC00342668,0.087868367
Ipswich,SD,45.4434,-99.03,891,USC00394206,0.009334077
Whitney Point,NY,42.3303,-75.9679,890,USC00309442,0.011887809
Elkhorn City,KY,37.3202,-82.3522,890,USC00152812,0.118299512
Curtis,NE,40.6335,-100.5113,889,USC00252100,0.010638139
Allenton,WI,43.4204,-88.3443,889,USC00470080,0.00831685
Lobelville,TN,35.7507,-87.7958,888,USC00405358,0.0015
Parker Strip,AZ,34.2803,-114.1269,886,USC00046699,0.045024549
North Key Largo,FL,25.2574,-80.3242,886,USC00084412,0.068559828
LaMoure,ND,46.3574,-98.2966,883,USC00324937,0.006908372
Cimarron,NM,36.5087,-104.9115,881,USC00291813,0.054567115
Indian Springs,NV,36.5719,-115.7203,881,USW00003160,0.311332523
Munds Park,AZ,34.9382,-111.6318,880,USC00023828,0.292346404
Arco,ID,43.6316,-113.3017,880,USC00102260,0.308940018
Blende,CO,38.2469,-104.5692,879,USC00058992,0.057945664
Crescent,LA,30.2405,-91.2864,878,USC00160565,0.113747659
Cactus Forest,AZ,32.9578,-111.317,876,USC00020498,0.157267625
Adair Village,OR,44.6707,-123.2159,874,USC00351862,0.04483715
Patagonia,AZ,31.5436,-110.7477,874,USC00026282,0.013317406
Reid Hope King,TX,25.9228,-97.414,874,USC00419649,0.008591275
Mountainair,NM,34.5213,-106.2394,873,USC00295965,0.021105923
Cleveland,NC,35.7327,-80.6814,872,USC00317618,0.069030501
Centerville,SD,43.1165,-96.9596,872,USC00391579,0.092677735
Grand Ridge,FL,30.7083,-85.0207,872,USC00085377,0.027598551
Montreat,NC,35.6478,-82.3001,870,USC00316236,0.049763923
Gloster,MS,31.1951,-91.0176,869,USC00223441,0.026531679
Airport Drive,MO,37.1406,-94.5162,868,USW00013987,0.023965517
Blue Hill,NE,40.333,-98.4482,866,USC00250961,0.062706379
Onamia,MN,46.07,-93.6676,864,USC00216166,0.002468562
Cottonwood Falls,KS,38.3684,-96.5426,862,USC00141858,0.006008328
Decaturville,TN,35.582,-88.1195,862,USC00402390,0.013350655
Lometa,TX,31.2166,-98.3925,861,USC00416367,0.109387248
Midway,NM,33.2958,-104.4518,861,USW00023009,0.057541111
Sciotodale,OH,38.7539,-82.8605,861,USC00336781,0.026868011
Wilbur,WA,47.7581,-118.7118,861,USC00459238,0.015681869
Sodus Point,NY,43.2641,-76.9953,858,USC00307842,0.093170167
Vista West,WY,42.8622,-106.4363,856,USW00024089,0.051555528
Primghar,IA,43.0864,-95.6209,856,USC00136800,0.00820061
Seiling,OK,36.1548,-98.9296,855,USC00348027,0.116227763
Donnellson,IA,40.6453,-91.5641,854,USC00132299,0.000509902
Chester,MT,48.5113,-110.9663,853,USC00241692,0.003801316
Dollar Bay,MI,47.1277,-88.5085,853,USC00204161,0.141912825
Rockford,TN,35.8328,-83.9357,852,USC00404946,0.068940554
Riegelsville,PA,40.5965,-75.1987,852,USC00361080,0.096708651
Mignon,AL,33.1948,-86.2651,850,USC00017999,0.054716908
Maywood Park,OR,45.5524,-122.5617,849,USC00356750,0.02476227
Mount Jewett,PA,41.7255,-78.6444,849,USW00004751,0.073400159
Talbotton,GA,32.6773,-84.5406,848,USC00098535,0.021881956
Paw Paw,IL,41.6877,-88.9799,848,USC00116661,0.022453102
Hailesboro,NY,44.3098,-75.4357,847,USC00303346,0.088437549
Puxico,MO,36.9507,-90.1587,846,USC00238700,0.127934749
Gassaway,WV,38.6702,-80.7717,846,USC00463361,0.006952697
Caspian,MI,46.0653,-88.6266,845,USC00207812,0.00984124
Happy Camp,CA,41.8104,-123.3892,844,USC00043761,0.020358254
Pellston,MI,45.5519,-84.783,843,USW00014841,0.015951743
Osceola,NE,41.1782,-97.5498,843,USC00256375,0.006403124
Teec Nos Pos,AZ,36.9221,-109.0753,838,USC00028468,0.014748898
Waverly,MO,39.2072,-93.5186,838,USC00238770,0.011524756
Enderlin,ND,46.6215,-97.5956,838,USC00322695,0.043477005
Lake City,MI,44.3297,-85.2085,837,USC00204502,0.021191036
Wagener,SC,33.6521,-81.3636,837,USC00388879,0.015008331
Wallowa,OR,45.5704,-117.5286,837,USC00358997,0.003328663
Aspermont,TX,33.1405,-100.2253,835,USC00410394,0.014339107
Casper Mountain,WY,42.7448,-106.3206,835,USC00480552,0.126660782
Orient,NY,41.1425,-72.277,835,USC00306276,0.021310092
Harlem,MT,48.5318,-108.7847,835,USC00243118,0.069326546
Coalmont,TN,35.3458,-85.7113,834,USC00401887,0.024673265
Alton,MO,36.6901,-91.3947,834,USC00230127,0.004657252
Hazleton,IA,42.6178,-91.9058,833,USC00137892,0.045332218
McCammon,ID,42.6504,-112.1901,831,USC00105716,0.003894868
Utica,NE,40.8953,-97.3454,831,USC00258745,0.00210238
Edmundson,MO,38.7351,-90.3657,829,USW00013994,0.018999158
Tatum,NM,33.2553,-103.3112,829,USC00291445,0.377439137
Dayton,WY,44.8732,-107.2624,828,USC00482399,0.003569314
Onaway,MI,45.3589,-84.2274,828,USC00206184,0.052061694
Cheyenne Wells,CO,38.8192,-102.3521,828,USC00050304,0.178883901
Crawford,TX,31.5385,-97.4448,827,USC00412088,0.009291394
Sand Springs,TX,32.2795,-101.3496,827,USC00410781,0.116318958
New Deal,TX,33.7322,-101.8436,827,USW00023042,0.069452908
Coffeeville,MS,33.9765,-89.6845,826,USC00221804,0.013708756
Brownsville,KY,37.1952,-86.2691,826,USC00155834,0.088258541
Island Pond,VT,44.8125,-71.8862,826,USC00434120,0.004011234
Eureka,SD,45.7707,-99.6207,826,USC00392797,0.005488934
Crab Orchard,KY,37.4627,-84.5067,825,USC00151890,0.074464018
Dakota City,IA,42.7229,-94.1977,825,USC00132041,0.003606938
Mossyrock,WA,46.5305,-122.4887,820,USC00455110,0.10829229
Arlington,WI,43.335,-89.3725,820,USC00470308,0.04111361
Crowell,TX,33.9839,-99.7241,817,USC00412142,0.008515257
Juno Ridge,FL,26.8491,-80.062,815,USC00084461,0.012847179
Lime Lake,NY,42.4327,-78.4808,815,USC00303025,0.104705737
Park City,MT,45.6292,-108.9214,813,USC00245791,0.161756515
Jetmore,KS,38.0304,-99.9101,813,USC00144087,0.166064957
Oakley,ID,42.2415,-113.8825,812,USC00106542,0.012524416
Argyle,WI,42.7014,-89.8657,811,USC00470287,0.004150759
Morgandale,OH,41.267,-80.7958,811,USC00335505,0.044330108
Mora,NM,35.9634,-105.3313,807,USC00293488,0.13705156
Aguanga,CA,33.4522,-116.8555,805,USC00046657,0.075801649
Earlville,NY,42.7401,-75.5436,805,USC00307705,0.072889231
Pahoa,HI,19.4961,-154.9454,805,USC00517457,0.02687043
Menan,ID,43.7218,-111.9925,804,USC00105835,0.054703167
Mountainaire,AZ,35.0921,-111.6493,804,USW00003103,0.054891655
Saltsburg,PA,40.4848,-79.448,803,USC00365212,0.02630076
Key Colony Beach,FL,24.7233,-81.0215,803,USC00082046,0.0440127
Mount Hope,KS,37.8735,-97.6619,801,USC00145539,0.008228001
Sonoita,AZ,31.6645,-110.6426,801,USC00027990,0.020882768
Dawson,TX,31.8941,-96.7151,801,USC00416210,0.072273162
Ogden,IL,40.115,-87.9563,800,USC00116344,0.004916299
Lyons,NE,41.936,-96.4717,799,USC00255050,0.007300685
Vassar,KS,38.6495,-95.6114,799,USC00146498,0.045632445
West Union,WV,39.2963,-80.7751,799,USC00469458,0.008589511
Cumby,TX,33.1354,-95.8399,798,USC00412180,0.019991248
Escalante,UT,37.7649,-111.6,798,USC00422592,0.004356604
Lakeville,IN,41.5288,-86.2745,798,USC00124782,0.005630275
Smiths Grove,KY,37.0503,-86.2083,798,USC00155097,0.101322702
Kimball,MN,45.3143,-94.3008,798,USC00214373,0.039294274
Ferrelview,MO,39.3143,-94.6654,798,USW00003947,0.067598593
Isle,MN,46.1398,-93.4597,798,USC00214103,0.18464715
Francesville,IN,40.9853,-86.8834,797,USC00123078,0.003832754
Cambridge,IA,41.9001,-93.536,796,USC00130203,0.059611157
Culbertson,MT,48.1447,-104.5183,795,USC00242122,0.010889376
Eden,UT,41.3022,-111.8086,794,USC00426869,0.053206158
Athol,ID,47.9451,-116.7062,792,USC00100667,0.150984536
Emerson,NE,42.2782,-96.7265,792,USC00252715,0.002560078
Hoonah,AK,58.1118,-135.4246,791,USC00503695,0.005630275
Benkelman,NE,40.0517,-101.5354,790,USC00250760,0.015311293
Minatare,NE,41.8112,-103.5019,789,USC00255555,0.108059474
Duncan,AZ,32.7344,-109.0972,788,USC00022754,0.02767255
Wye,MT,46.9523,-114.1331,788,USW00024153,0.050422289
Klawock,AK,55.5556,-133.0868,787,USW00025367,0.028967404
Fairplay,CO,39.2245,-105.9965,787,USC00050263,0.254174359
Yachats,OR,44.3126,-124.1022,784,USC00359588,0.017876521
Spearville,KS,37.8481,-99.7548,784,USC00140676,0.103096557
Tierra Amarilla,NM,36.7061,-106.5599,784,USC00292837,0.204434757
Mountain Pine,AR,34.5693,-93.1726,783,USC00030764,0.02210362
Byrdstown,TN,36.5737,-85.1342,783,USC00401310,0.010860295
Wallace,ID,47.4736,-115.9227,782,USC00109498,0.008786353
Hana,HI,20.772,-156.0107,782,USC00517194,0.115677569
Lyndonville,NY,43.3213,-78.3891,781,USC00304565,0.119000672
Beulah Valley,CO,38.0664,-104.9785,780,USC00055795,0.025925713
Marion,SD,43.4236,-97.2605,780,USC00395228,0.007143962
Virginia City,NV,39.3076,-119.6483,779,USC00268761,0.0052
Greensburg,KS,37.6049,-99.2896,778,USC00143239,0.012856598
Hewitt,WI,44.6425,-90.1049,778,USC00475120,0.028453002
Alexis,IL,41.063,-90.5555,777,USC00110082,0.011136427
Hugo,CO,39.1362,-103.4731,777,USC00054444,0.401183462
Seligman,AZ,35.3256,-112.8573,776,USC00027716,0.023352088
Ashland,KS,37.1866,-99.7697,775,USC00140365,0.009924717
Holly,CO,38.0554,-102.1247,774,USC00054076,0.007829432
Sanderson,TX,30.1508,-102.4079,774,USC00413291,0.411312011
Cheyenne,OK,35.6102,-99.6782,774,USC00341743,0.081031414
Happy Valley,NM,32.4235,-104.2903,774,USC00291153,0.13067341
Sterling,OK,34.7498,-98.1729,773,USC00348480,0.096407295
Lowden,IA,41.8589,-90.9229,773,USC00134963,0.001691626
Copenhagen,NY,43.8934,-75.6726,772,USC00303961,0.059558711
Bucklin,KS,37.5488,-99.6344,771,USC00141104,0.009513149
Hanna,WY,41.8698,-106.5596,769,USC00485525,0.439820384
Lamberton,MN,44.2306,-95.2676,768,USC00214546,0.04842489
Jeffersonville,VT,44.6427,-72.8282,768,USC00435416,0.118592791
Ashland Heights,SD,44.1293,-103.1286,767,USC00393764,0.197216734
Philip,SD,44.0408,-101.6646,765,USC00395544,0.478535401
Miracle Valley,AZ,31.3829,-110.1484,764,USC00022140,0.112121586
Andersonville,OH,39.4338,-83.019,763,USC00331524,0.077004047
Throckmorton,TX,33.182,-99.1798,761,USC00419016,0.134008395
Sharon Springs,KS,38.8943,-101.7512,760,USC00147397,0.001801
Tipton,OK,34.502,-99.1383,759,USC00348879,0.062285138
La Farge,WI,43.5782,-90.6381,759,USC00474404,0.007732335
Riverdale,VA,36.6764,-78.8944,758,USC00447925,0.023424133
Alliance,NC,35.1435,-76.8084,758,USC00310576,0.014543727
Cuba,NM,36.0146,-106.968,757,USC00294398,0.1318873
Diamondville,WY,41.7771,-110.5357,757,USC00485105,0.041111288
Howard,SD,44.0116,-97.5245,757,USC00394037,0.007050709
Clinton,MT,46.7718,-113.717,757,USC00246685,0.186691571
Cass Lake,MN,47.3788,-94.5991,756,USC00211374,0.016678429
Bridger,MT,45.2946,-108.9166,755,USC00241102,0.03238055
Onset,MA,41.7481,-70.6669,754,USC00192451,0.017426417
Napoleon,ND,46.5039,-99.7683,752,USC00326255,0.002816026
Olympian Village,MO,38.1347,-90.4581,752,USC00232220,0.048626689
Mooringsport,LA,32.6832,-93.9607,750,USC00166364,0.022005681
Mabel,MN,43.5198,-91.768,749,USC00214990,0.007996812
Iberia,MO,38.0887,-92.2961,749,USC00234136,0.017351081
Pray,MT,45.4151,-110.6533,749,USC00245080,0.123921951
Burneyville,OK,33.9055,-97.2913,747,USC00341266,0.025121883
Concord,VA,37.3426,-78.9862,746,USC00441955,0.066474807
Tribune,KS,38.472,-101.7545,745,USC00148240,0.192081685
Atlanta,IN,40.2139,-86.0271,745,USC00128784,0.082040295
South Vinemont,AL,34.2348,-86.8642,745,USC00018812,0.042168474
Sioux Rapids,IA,42.8916,-95.1488,744,USC00137726,0.002247221
Mertzon,TX,31.2619,-100.8208,743,USC00415861,0.183692458
Middletown,CA,38.7518,-122.6221,739,USC00045598,0.005513302
Tuscola,TX,32.2106,-99.7994,739,USC00414960,0.023743841
Middlebourne,WV,39.4947,-80.907,738,USC00465963,0.055705339
Concrete,WA,48.5371,-121.7509,738,USC00458715,0.129021316
Coldwater,KS,37.2582,-99.3378,736,USC00141704,0.017492856
Crystal Beach,NY,42.8095,-77.2582,735,USC00301152,0.042077341
Underwood,ND,47.4551,-101.142,735,USC00328872,0.004101219
Calhoun,KY,37.5411,-87.2596,734,USC00151227,0.01174436
Oxford,NE,40.253,-99.6322,733,USC00256454,0.077910782
Niota,TN,35.517,-84.5497,733,USC00402388,0.168154245
Silver Springs,NY,42.6605,-78.0855,732,USC00308961,0.147711386
Confluence,PA,39.8094,-79.3552,727,USC00361705,0.0150894
Burke,TX,31.2345,-94.7665,727,USW00093987,0.011906187
Highmore,SD,44.5214,-99.4393,726,USC00393832,0.008140375
Rancho Chico,TX,28.0243,-97.4966,725,USC00419559,0.119162494
Clay Center,NE,40.5256,-98.055,724,USC00251684,0.005
Oakman,AL,33.7141,-87.389,724,USC00016001,0.010060716
Fairfield,MT,47.6152,-111.9814,723,USC00242857,0.004701064
Arivaca,AZ,31.575,-111.2926,723,USC00027625,0.212927147
