city,state_id,state_name,latitude,longitude,population
Granite Bay,CA,California,38.7601,-121.1714,23183
Maywood,IL,Illinois,41.8798,-87.8442,23158
Dickinson,ND,North Dakota,46.8917,-102.7924,23133
Oxford,OH,Ohio,39.5061,-84.7434,23113
Kenmore,WA,Washington,47.7516,-122.2489,23097
Allison Park,PA,Pennsylvania,40.573,-79.9603,23092
Farmington,MN,Minnesota,44.6573,-93.1688,23091
Monsey,NY,New York,41.1181,-74.0681,23055
Hastings,MN,Minnesota,44.7318,-92.8538,23047
Rockingham,NC,North Carolina,34.9386,-79.7608,23016
Greenfield,IN,Indiana,39.7936,-85.7737,23006
Auburn,IN,Indiana,41.3666,-85.0559,22994
Frederickson,WA,Washington,47.0914,-122.3594,22994
Willoughby,OH,Ohio,41.646,-81.4084,22977
Mustang,OK,Oklahoma,35.3917,-97.7246,22959
Patterson,CA,California,37.4758,-121.1535,22930
Gallup,NM,New Mexico,35.5183,-108.7423,22917
Radcliff,KY,Kentucky,37.8206,-85.9366,22914
West Rancho Dominguez,CA,California,33.9057,-118.2682,22901
Blue Island,IL,Illinois,41.6578,-87.6812,22899
Crystal,MN,Minnesota,45.0377,-93.3599,22899
Belton,TX,Texas,31.0525,-97.479,22885
Pace,FL,Florida,30.6187,-87.1667,22860
Marshall,TX,Texas,32.537,-94.3515,22831
Laguna Beach,CA,California,33.5448,-117.7612,22827
Webster Groves,MO,Missouri,38.5866,-90.3544,22819
Acworth,GA,Georgia,34.0566,-84.6715,22818
Griffin,GA,Georgia,33.2418,-84.2747,22813
Willowbrook,CA,California,33.9199,-118.2362,22811
Morton Grove,IL,Illinois,42.0423,-87.789,22796
Keene,NH,New Hampshire,42.9494,-72.2997,22786
Marina,CA,California,36.6812,-121.7895,22781
Solon,OH,Ohio,41.3864,-81.4401,22779
New Brighton,MN,Minnesota,45.0658,-93.206,22753
Mandan,ND,North Dakota,46.829,-100.887,22752
Pittsburg,KS,Kansas,37.4129,-94.6984,22711
Elizabeth City,NC,North Carolina,36.2943,-76.2361,22711
Harriman,TN,Tennessee,35.9307,-84.5602,22708
Ives Estates,FL,Florida,25.9632,-80.183,22707
Greenfield,MA,Massachusetts,42.614,-72.5985,22703
Fairhope,AL,Alabama,30.5217,-87.8815,22677
Cottage Lake,WA,Washington,47.7466,-122.0755,22677
Machesney Park,IL,Illinois,42.3666,-89.0266,22677
Braidwood,IL,Illinois,41.2696,-88.2235,22670
Hurricane,UT,Utah,37.1487,-113.3517,22666
Trussville,AL,Alabama,33.6404,-86.5819,22635
Waynesboro,VA,Virginia,38.0674,-78.9014,22630
Johnston,IA,Iowa,41.6857,-93.7173,22582
Corcoran,CA,California,36.0839,-119.561,22581
Meadville,PA,Pennsylvania,41.6476,-80.1468,22580
Landover,MD,Maryland,38.9241,-76.8875,22553
Happy Valley,OR,Oregon,45.4362,-122.5077,22553
East Peoria,IL,Illinois,40.6734,-89.5419,22546
Hopewell,VA,Virginia,37.2915,-77.2985,22529
Fort Walton Beach,FL,Florida,30.4249,-86.6194,22521
Nixa,MO,Missouri,37.0453,-93.296,22515
Clinton,UT,Utah,41.1395,-112.0656,22499
Munster,IN,Indiana,41.5469,-87.504,22476
Christiansburg,VA,Virginia,37.1411,-80.4028,22473
Anthem,AZ,Arizona,33.856,-112.1168,22468
Roselle,IL,Illinois,41.9807,-88.0861,22463
Garden City,NY,New York,40.7266,-73.6447,22454
The Crossings,FL,Florida,25.6708,-80.4018,22441
Warrensburg,MO,Missouri,38.7627,-93.726,22410
Kihei,HI,Hawaii,20.7653,-156.4454,22402
Union City,GA,Georgia,33.5941,-84.5629,22399
Millbrae,CA,California,37.5994,-122.4023,22394
Florida Ridge,FL,Florida,27.5805,-80.3848,22372
Silver Firs,WA,Washington,47.8635,-122.1497,22358
Dolton,IL,Illinois,41.6284,-87.5979,22348
Duncan,OK,Oklahoma,34.5424,-97.919,22344
Brent,FL,Florida,30.4729,-87.2496,22337
Northfield,MN,Minnesota,44.455,-93.1698,22325
Highland,IN,Indiana,41.5485,-87.4587,22316
Sequim,WA,Washington,48.0746,-123.0944,22304
Prairie Village,KS,Kansas,38.9874,-94.6361,22295
Kuna,ID,Idaho,43.4869,-116.3986,22292
Coralville,IA,Iowa,41.699,-91.5967,22290
Fort Mill,SC,South Carolina,35.0062,-80.9388,22284
Rose Hill,VA,Virginia,38.7872,-77.1085,22252
Hudson,OH,Ohio,41.2399,-81.4408,22237
Lutz,FL,Florida,28.1396,-82.4467,22235
Taylors,SC,South Carolina,34.9157,-82.3124,22230
Roanoke Rapids,NC,North Carolina,36.4452,-77.6491,22225
Vega Baja,PR,Puerto Rico,18.441,-66.3993,22211
Raymore,MO,Missouri,38.8029,-94.4583,22194
Ensley,FL,Florida,30.5261,-87.2735,22194
Fremont,OH,Ohio,41.3536,-83.1148,22191
Mukwonago,WI,Wisconsin,42.8566,-88.3269,22185
Watertown,SD,South Dakota,44.9094,-97.1531,22174
East Patchogue,NY,New York,40.7704,-72.9817,22172
Lebanon,OR,Oregon,44.5317,-122.9071,22160
Pickerington,OH,Ohio,39.889,-82.7678,22158
Lexington,SC,South Carolina,33.989,-81.2202,22157
Arvin,CA,California,35.1944,-118.8306,22155
Lino Lakes,MN,Minnesota,45.1679,-93.083,22119
Augusta,ME,Maine,44.3341,-69.7319,22116
Milford,DE,Delaware,38.9091,-75.4224,22102
Shelbyville,TN,Tennessee,35.4987,-86.4516,22101
Corinth,TX,Texas,33.1435,-97.0681,22099
Naples,FL,Florida,26.1504,-81.7936,22088
West Carson,CA,California,33.8229,-118.2931,22079
Maple Heights,OH,Ohio,41.4094,-81.5625,22078
Lealman,FL,Florida,27.8197,-82.6847,22034
Chester,VA,Virginia,37.3531,-77.4342,22032
Gardner,KS,Kansas,38.8158,-94.93,22031
Union Hill-Novelty Hill,WA,Washington,47.6788,-122.0284,21992
Hayesville,OR,Oregon,44.9794,-122.9739,21979
Siloam Springs,AR,Arkansas,36.1844,-94.5318,21975
Piqua,OH,Ohio,40.1505,-84.2441,21936
Fish Hawk,FL,Florida,27.8511,-82.2164,21929
Port Hueneme,CA,California,34.1617,-119.2036,21926
Lakeside,CA,California,32.856,-116.904,21917
Summit,NJ,New Jersey,40.7154,-74.3647,21897
Secaucus,NJ,New Jersey,40.781,-74.0659,21893
Golden Valley,MN,Minnesota,44.9901,-93.3591,21886
Jasmine Estates,FL,Florida,28.293,-82.6907,21865
Mount Vernon,OH,Ohio,40.3854,-82.4734,21864
Bloomington,CA,California,34.0601,-117.4013,21847
Camp Springs,MD,Maryland,38.8052,-76.9198,21841
Lennox,CA,California,33.938,-118.3586,21818
Roselle,NJ,New Jersey,40.6527,-74.2599,21811
Geneva,IL,Illinois,41.8832,-88.3242,21809
Sunny Isles Beach,FL,Florida,25.9385,-80.1246,21804
Rancho San Diego,CA,California,32.7624,-116.9197,21799
Massapequa,NY,New York,40.6676,-73.4706,21784
Bloomingdale,IL,Illinois,41.9497,-88.0895,21779
Shafter,CA,California,35.4794,-119.2013,21734
Eastmont,WA,Washington,47.8968,-122.1817,21733
Katy,TX,Texas,29.7904,-95.8353,21729
Brownwood,TX,Texas,31.7127,-98.9767,21729
Del City,OK,Oklahoma,35.4483,-97.4408,21712
Jacksonville,IL,Illinois,39.7292,-90.2318,21685
North Bay Shore,NY,New York,40.7601,-73.2618,21679
Silverdale,WA,Washington,47.6663,-122.6828,21677
Kapolei,HI,Hawaii,21.3403,-158.0665,21674
Allendale,MI,Michigan,42.9851,-85.9509,21672
Darien,IL,Illinois,41.7447,-87.9823,21628
Perrysburg,OH,Ohio,41.5377,-83.6413,21626
Lewistown,PA,Pennsylvania,40.5964,-77.573,21614
Hamtramck,MI,Michigan,42.3954,-83.056,21599
La Porte,IN,Indiana,41.6077,-86.7136,21569
Clarksville,IN,Indiana,38.3221,-85.7673,21558
New Castle,IN,Indiana,39.919,-85.3697,21555
Bellview,FL,Florida,30.462,-87.312,21515
Biddeford,ME,Maine,43.4674,-70.4512,21504
McNair,VA,Virginia,38.9513,-77.4116,21485
Villa Park,IL,Illinois,41.8864,-87.9779,21483
Fernley,NV,Nevada,39.5611,-119.1926,21476
Elkridge,MD,Maryland,39.1941,-76.7427,21458
Mukilteo,WA,Washington,47.9096,-122.3035,21441
Atoka,TN,Tennessee,35.4239,-89.7861,21428
Prichard,AL,Alabama,30.7735,-88.1301,21428
Hays,KS,Kansas,38.8815,-99.3218,21421
Birmingham,MI,Michigan,42.5447,-83.2166,21389
Easley,SC,South Carolina,34.819,-82.5828,21364
Brambleton,VA,Virginia,38.9802,-77.5323,21358
Mountlake Terrace,WA,Washington,47.7921,-122.3076,21338
Ramona,CA,California,33.0474,-116.8767,21323
Owosso,MI,Michigan,42.9955,-84.176,21315
King of Prussia,PA,Pennsylvania,40.0963,-75.382,21313
DeBary,FL,Florida,28.8815,-81.324,21305
Eustis,FL,Florida,28.856,-81.6781,21303
South Euclid,OH,Ohio,41.5239,-81.5245,21297
South Holland,IL,Illinois,41.5977,-87.6022,21296
Palm Valley,FL,Florida,30.2011,-81.3949,21292
North Plainfield,NJ,New Jersey,40.6209,-74.4386,21289
Ashland,OR,Oregon,42.1905,-122.6992,21281
Sapulpa,OK,Oklahoma,36.0089,-96.1006,21278
Duarte,CA,California,34.161,-117.9504,21271
Marietta,OH,Ohio,39.4241,-81.4465,21267
Battle Ground,WA,Washington,45.7765,-122.5413,21252
Stephenville,TX,Texas,32.2148,-98.2205,21247
Amsterdam,NY,New York,42.942,-74.1907,21241
Oxford,AL,Alabama,33.5967,-85.8687,21225
Park Forest,IL,Illinois,41.4817,-87.6868,21210
Evans,CO,Colorado,40.366,-104.7389,21205
Alexandria,MN,Minnesota,45.8777,-95.3766,21204
Fort Atkinson,WI,Wisconsin,42.9253,-88.8441,21196
Hazel Dell,WA,Washington,45.6797,-122.6553,21196
Carrboro,NC,North Carolina,35.926,-79.0878,21190
Bardstown,KY,Kentucky,37.8174,-85.4548,21184
East Ridge,TN,Tennessee,34.9973,-85.2284,21182
Elko,NV,Nevada,40.8387,-115.7674,21179
Covington,WA,Washington,47.3668,-122.1044,21175
Gaffney,SC,South Carolina,35.0742,-81.6558,21169
Sun Valley,NV,Nevada,39.6106,-119.7765,21159
Sidney,OH,Ohio,40.2891,-84.1667,21148
Bonney Lake,WA,Washington,47.1791,-122.17,21148
Dickinson,TX,Texas,29.4546,-95.0583,21129
Martha Lake,WA,Washington,47.8479,-122.2327,21129
Bothell West,WA,Washington,47.8056,-122.2401,21115
Arnold,MO,Missouri,38.4296,-90.3733,21091
Ballenger Creek,MD,Maryland,39.3807,-77.4205,21080
Rolla,MO,Missouri,37.9458,-91.7608,21059
West Pensacola,FL,Florida,30.4263,-87.2679,21056
Harvey,LA,Louisiana,29.8876,-90.0666,21054
Johnstown,CO,Colorado,40.3499,-104.9481,21048
Cockeysville,MD,Maryland,39.4793,-76.63,21038
Pleasant Prairie,WI,Wisconsin,42.5266,-87.8895,21034
Shelbyville,IN,Indiana,39.535,-85.7792,21028
Sweetwater,FL,Florida,25.7786,-80.376,20994
St. Andrews,SC,South Carolina,34.051,-81.1057,20990
Milwaukie,OR,Oregon,45.4447,-122.6221,20990
Bryant,AR,Arkansas,34.6152,-92.4914,20968
Salmon Creek,WA,Washington,45.7099,-122.6632,20956
Kill Devil Hills,NC,North Carolina,36.0167,-75.6699,20951
North Salt Lake,UT,Utah,40.8439,-111.9187,20948
Apollo Beach,FL,Florida,27.7618,-82.4002,20947
Guayama,PR,Puerto Rico,17.9744,-66.1104,20913
Cornelia,GA,Georgia,34.517,-83.531,20913
Suwanee,GA,Georgia,34.0506,-84.0687,20907
New Hope,MN,Minnesota,45.0374,-93.3869,20907
Wade Hampton,SC,South Carolina,34.8821,-82.3336,20906
Green Valley,AZ,Arizona,31.8436,-111.0174,20902
Mill Creek,WA,Washington,47.8631,-122.2037,20897
Universal City,TX,Texas,29.5521,-98.3074,20890
Montclair,VA,Virginia,38.6111,-77.34,20881
Lorton,VA,Virginia,38.6984,-77.2163,20871
Clemmons,NC,North Carolina,36.0319,-80.3861,20867
Rosamond,CA,California,34.8658,-118.2154,20851
Bear,DE,Delaware,39.6188,-75.6804,20850
Dyersburg,TN,Tennessee,36.0465,-89.3777,20839
Oneida,NY,New York,43.0769,-75.6621,20828
Hunters Creek,FL,Florida,28.3611,-81.4357,20817
Holiday,FL,Florida,28.1864,-82.7429,20816
Louisville,CO,Colorado,39.9709,-105.1441,20816
Dixon,CA,California,38.4468,-121.8249,20803
Murray,KY,Kentucky,36.6146,-88.3206,20776
Golden,CO,Colorado,39.7406,-105.2118,20767
Olean,NY,New York,42.0819,-78.4321,20755
Clifton,CO,Colorado,39.0763,-108.4606,20748
Grayslake,IL,Illinois,42.3402,-88.0338,20725
North Bellmore,NY,New York,40.6904,-73.539,20718
Palisades Park,NJ,New Jersey,40.8472,-73.9967,20715
South Milwaukee,WI,Wisconsin,42.912,-87.8627,20696
Gardner,MA,Massachusetts,42.5845,-71.9867,20683
Havelock,NC,North Carolina,34.9078,-76.8987,20677
Lake Ronkonkoma,NY,New York,40.8308,-73.1112,20667
Lebanon,OH,Ohio,39.4251,-84.2135,20659
East Moline,IL,Illinois,41.5199,-90.3879,20645
Norwalk,OH,Ohio,41.2443,-82.6088,20629
Yorkville,IL,Illinois,41.6562,-88.4507,20613
Logansport,IN,Indiana,40.7472,-86.3519,20608
Dublin,GA,Georgia,32.5359,-82.928,20583
North Ogden,UT,Utah,41.3123,-111.9585,20582
South El Monte,CA,California,34.0493,-118.0484,20574
Lynn Haven,FL,Florida,30.2337,-85.637,20525
Ferguson,MO,Missouri,38.749,-90.295,20525
Arlington,WA,Washington,48.1698,-122.1443,20523
Willmar,MN,Minnesota,45.122,-95.0569,20510
Alice,TX,Texas,27.7556,-98.0653,20510
Swansboro,NC,North Carolina,34.6958,-77.1368,20507
Murphy,TX,Texas,33.0186,-96.6105,20500
Culpeper,VA,Virginia,38.4705,-78.0001,20485
Ozark,MO,Missouri,37.0361,-93.2155,20482
American Canyon,CA,California,38.1796,-122.2583,20475
Papillion,NE,Nebraska,41.1516,-96.0679,20471
The Dalles,OR,Oregon,45.6053,-121.1818,20442
Columbia Heights,MN,Minnesota,45.0484,-93.2472,20427
Barre,VT,Vermont,44.1997,-72.5083,20421
Amherst Center,MA,Massachusetts,42.3757,-72.5188,20409
Crest Hill,IL,Illinois,41.5723,-88.1124,20376
Punta Gorda,FL,Florida,26.8933,-82.0516,20369
Neabsco,VA,Virginia,38.6083,-77.2847,20364
Newton,KS,Kansas,38.0368,-97.3451,20361
Poplar Bluff,MO,Missouri,36.7632,-90.4136,20359
Ennis,TX,Texas,32.3255,-96.635,20357
Tukwila,WA,Washington,47.4749,-122.2727,20347
Prunedale,CA,California,36.8064,-121.6555,20327
Lomita,CA,California,33.7933,-118.3175,20320
Payson,UT,Utah,40.036,-111.7395,20303
Mountain Brook,AL,Alabama,33.4871,-86.74,20297
Glassboro,NJ,New Jersey,39.7014,-75.1113,20288
Bayshore Gardens,FL,Florida,27.4345,-82.5794,20287
Ashland,OH,Ohio,40.8668,-82.3156,20275
Shelton,WA,Washington,47.2186,-123.112,20264
Shenandoah,LA,Louisiana,30.4019,-91.002,20252
Cherry Hill,VA,Virginia,38.5696,-77.2895,20241
Henderson,NC,North Carolina,36.3259,-78.4155,20238
Linda,CA,California,39.1241,-121.5421,20228
Agoura Hills,CA,California,34.151,-118.7608,20222
East Hemet,CA,California,33.7301,-116.941,20211
Libertyville,IL,Illinois,42.287,-87.967,20205
Durango,CO,Colorado,37.2659,-107.8782,20203
East Northport,NY,New York,40.8792,-73.3232,20190
Howard,WI,Wisconsin,44.5703,-88.092,20177
Monmouth,OR,Oregon,44.8505,-123.2283,20172
Ypsilanti,MI,Michigan,42.2437,-83.6205,20171
Mokena,IL,Illinois,41.5327,-87.8779,20159
Pleasantville,NJ,New Jersey,39.39,-74.5169,20149
Affton,MO,Missouri,38.5499,-90.3264,20148
Bartow,FL,Florida,27.8868,-81.8213,20147
Ashland,KY,Kentucky,38.4592,-82.6449,20146
Mead Valley,CA,California,33.8333,-117.2852,20145
Miamisburg,OH,Ohio,39.6323,-84.2725,20143
Merrick,NY,New York,40.6515,-73.5535,20130
Charleston,IL,Illinois,39.4842,-88.1781,20117
Germantown,WI,Wisconsin,43.2343,-88.1217,20116
Escanaba,MI,Michigan,45.7477,-87.09,20094
Selden,NY,New York,40.8699,-73.0462,20093
Bayou Cane,LA,Louisiana,29.6244,-90.751,20093
Mililani Mauka,HI,Hawaii,21.4756,-157.9947,20090
Snellville,GA,Georgia,33.8563,-84.0038,20077
Sulphur,LA,Louisiana,30.2286,-93.3565,20065
Harrison,NJ,New Jersey,40.7431,-74.1531,20061
South St. Paul,MN,Minnesota,44.8876,-93.0411,20060
Oregon,OH,Ohio,41.6528,-83.4322,20055
Middleton,WI,Wisconsin,43.1065,-89.5058,20034
Ferndale,MI,Michigan,42.4592,-83.1314,20033
West Chester,PA,Pennsylvania,39.9601,-75.6058,20029
Forest Park,GA,Georgia,33.6209,-84.359,20020
La Cañada Flintridge,CA,California,34.2097,-118.2002,20009
Hauppauge,NY,New York,40.8217,-73.2119,20005
Safford,AZ,Arizona,32.8317,-109.7005,19987
Rocky River,OH,Ohio,41.4703,-81.8526,19986
South San Jose Hills,CA,California,34.0123,-117.9041,19977
Elmwood Park,NJ,New Jersey,40.905,-74.1201,19966
El Reno,OK,Oklahoma,35.543,-97.966,19965
Saco,ME,Maine,43.539,-70.4624,19964
Fairwood,WA,Washington,47.4467,-122.143,19962
Greenwood,MS,Mississippi,33.5126,-90.1993,19961
West St. Paul,MN,Minnesota,44.9018,-93.0858,19961
Valley,AL,Alabama,32.8088,-85.1809,19926
Orinda,CA,California,37.8808,-122.1791,19926
Helena,AL,Alabama,33.2845,-86.8756,19925
Cullman,AL,Alabama,34.1777,-86.8407,19920
Alamo,TX,Texas,26.1811,-98.1177,19910
Sand Springs,OK,Oklahoma,36.1342,-96.1284,19905
Vernal,UT,Utah,40.4517,-109.5379,19893
Laurinburg,NC,North Carolina,34.7597,-79.4781,19889
Painesville,OH,Ohio,41.724,-81.2536,19886
Sherwood,OR,Oregon,45.3593,-122.8433,19879
Lake Zurich,IL,Illinois,42.1955,-88.087,19877
West Hempstead,NY,New York,40.6959,-73.6507,19864
Rosedale,MD,Maryland,39.3266,-76.5084,19842
Ottawa,IL,Illinois,41.3532,-88.8306,19839
Meadowbrook,VA,Virginia,37.4301,-77.474,19811
Casa de Oro-Mount Helix,CA,California,32.764,-116.9687,19804
Lake Shore,MD,Maryland,39.1029,-76.4876,19791
Parma Heights,OH,Ohio,41.3865,-81.7637,19790
Old Jamestown,MO,Missouri,38.8394,-90.2847,19777
Norwood,OH,Ohio,39.1605,-84.4535,19776
Monroe,WA,Washington,47.8595,-121.9852,19776
Selma,AL,Alabama,32.4166,-87.0336,19775
Makakilo,HI,Hawaii,21.3591,-158.0813,19775
Tahlequah,OK,Oklahoma,35.9116,-94.9773,19773
Brockport,NY,New York,43.2137,-77.9404,19764
Rockport,TX,Texas,28.029,-97.0722,19743
Mesquite,NV,Nevada,36.8035,-114.1325,19726
Franconia,VA,Virginia,38.7682,-77.1587,19720
Front Royal,VA,Virginia,38.926,-78.1838,19719
West Mifflin,PA,Pennsylvania,40.3581,-79.9072,19699
Albany,CA,California,37.8898,-122.3018,19696
La Crescenta-Montrose,CA,California,34.2322,-118.2353,19689
Somerton,AZ,Arizona,32.6009,-114.699,19684
Blythe,CA,California,33.622,-114.6188,19682
Horizon City,TX,Texas,31.6799,-106.1903,19642
Montgomery,IL,Illinois,41.7237,-88.3631,19638
Stillwater,MN,Minnesota,45.0573,-92.8313,19627
Eloy,AZ,Arizona,32.747,-111.5991,19625
Brigham City,UT,Utah,41.5034,-112.0454,19601
Murrysville,PA,Pennsylvania,40.4456,-79.6555,19590
Brainerd,MN,Minnesota,46.3553,-94.1982,19583
Rio Rico,AZ,Arizona,31.4957,-110.9886,19581
Central Falls,RI,Rhode Island,41.89,-71.3934,19568
Haslett,MI,Michigan,42.7525,-84.402,19565
Tullahoma,TN,Tennessee,35.3721,-86.2173,19555
Baldwin,PA,Pennsylvania,40.369,-79.9668,19554
Anna,TX,Texas,33.347,-96.5503,19541
Danville,KY,Kentucky,37.6418,-84.7777,19529
Langley Park,MD,Maryland,38.9897,-76.9808,19520
South Burlington,VT,Vermont,44.4622,-73.2203,19509
North Liberty,IA,Iowa,41.7438,-91.611,19501
Lake Butler,FL,Florida,28.4868,-81.5453,19499
Schofield Barracks,HI,Hawaii,21.4936,-158.0617,19499
Vincennes,IN,Indiana,38.676,-87.5102,19498
Sienna Plantation,TX,Texas,29.4834,-95.5065,19486
Holtsville,NY,New York,40.8124,-73.0447,19479
Abbeville,LA,Louisiana,29.975,-92.1265,19470
Bourbonnais,IL,Illinois,41.183,-87.878,19462
Syosset,NY,New York,40.8156,-73.502,19453
Matteson,IL,Illinois,41.5095,-87.7468,19448
Lynbrook,NY,New York,40.6579,-73.6742,19448
Lake Forest,IL,Illinois,42.238,-87.8596,19446
Angleton,TX,Texas,29.1718,-95.4291,19431
Castaic,CA,California,34.4818,-118.6317,19400
Canby,OR,Oregon,45.2653,-122.6866,19393
Wendell,NC,North Carolina,35.7823,-78.3962,19382
Frankfort,IL,Illinois,41.4887,-87.8361,19373
Laconia,NH,New Hampshire,43.5724,-71.4775,19371
Silverthorne,CO,Colorado,39.656,-106.0867,19344
Altamont,OR,Oregon,42.1981,-121.7249,19341
Sheridan,WY,Wyoming,44.7962,-106.9643,19320
Hermosa Beach,CA,California,33.8654,-118.3966,19320
Durant,OK,Oklahoma,33.9957,-96.3938,19315
Sylvania,OH,Ohio,41.71,-83.7091,19311
Corning,NY,New York,42.147,-77.0561,19296
Arbutus,MD,Maryland,39.2428,-76.6922,19292
White Oak,OH,Ohio,39.2106,-84.6061,19271
Morristown,NJ,New Jersey,40.7966,-74.4772,19261
Pinole,CA,California,37.9931,-122.2834,19250
Erlanger,KY,Kentucky,39.0109,-84.5864,19246
Altoona,IA,Iowa,41.6481,-93.4784,19221
Bethany,OK,Oklahoma,35.5072,-97.6417,19221
Sherrelwood,CO,Colorado,39.839,-105.0014,19208
Mineola,NY,New York,40.7469,-73.6392,19207
Carlisle,PA,Pennsylvania,40.1999,-77.2042,19198
Stevenson Ranch,CA,California,34.3894,-118.5885,19179
Highland,UT,Utah,40.4275,-111.7955,19175
Liberal,KS,Kansas,37.0466,-100.9295,19174
Cameron Park,CA,California,38.6737,-120.9872,19171
Pinecrest,FL,Florida,25.665,-80.3042,19155
Evergreen Park,IL,Illinois,41.7213,-87.7013,19147
Tiffin,OH,Ohio,41.1165,-83.1805,19130
Mount Airy,NC,North Carolina,36.5083,-80.6154,19119
Broadview Heights,OH,Ohio,41.3195,-81.6782,19102
Westbrook,ME,Maine,43.6954,-70.3539,19074
Red Bluff,CA,California,40.1735,-122.2413,19039
Arcadia,FL,Florida,27.2213,-81.8587,19038
White Oak,MD,Maryland,39.0433,-76.9906,19020
Fox Crossing,WI,Wisconsin,44.2229,-88.4763,19012
McKeesport,PA,Pennsylvania,40.3419,-79.8439,19009
Bellaire,TX,Texas,29.704,-95.4622,18971
Troy,AL,Alabama,31.8021,-85.9665,18957
Onalaska,WI,Wisconsin,43.8881,-91.2074,18943
Lexington,NC,North Carolina,35.8017,-80.2682,18933
Springboro,OH,Ohio,39.5612,-84.2348,18931
Whitehall,OH,Ohio,39.9682,-82.8833,18926
Sartell,MN,Minnesota,45.6187,-94.2207,18926
Badger,AK,Alaska,64.8006,-147.3877,18911
Five Corners,WA,Washington,45.6883,-122.5738,18908
McAlester,OK,Oklahoma,34.9262,-95.7698,18896
La Follette,TN,Tennessee,36.3718,-84.1256,18884
Terrell,TX,Texas,32.7341,-96.2939,18869
Natchitoches,LA,Louisiana,31.7317,-93.0979,18859
Twinsburg,OH,Ohio,41.322,-81.4451,18856
Central Point,OR,Oregon,42.3765,-122.911,18848
Seminole,FL,Florida,27.8435,-82.7839,18838
Coldwater,MI,Michigan,41.9465,-84.9989,18832
St. John,IN,Indiana,41.4431,-87.47,18796
Point Pleasant,NJ,New Jersey,40.0772,-74.0702,18772
Grandview,WA,Washington,46.2444,-119.9091,18772
Marshfield,WI,Wisconsin,44.6627,-90.1728,18764
Hawthorne,NJ,New Jersey,40.9579,-74.1581,18753
Cimarron Hills,CO,Colorado,38.8597,-104.6995,18727
Alsip,IL,Illinois,41.6701,-87.7368,18709
Avon,IN,Indiana,39.7603,-86.3917,18706
Homewood,IL,Illinois,41.5591,-87.661,18703
Port Isabel,TX,Texas,26.054,-97.2505,18686
Bellwood,IL,Illinois,41.8829,-87.8762,18672
Marinette,WI,Wisconsin,45.087,-87.6328,18671
Bay City,TX,Texas,28.9838,-95.9601,18661
North Valley Stream,NY,New York,40.684,-73.7077,18661
Ansonia,CT,Connecticut,41.3443,-73.0689,18654
Deerfield,IL,Illinois,42.1654,-87.8516,18646
Westminster,MD,Maryland,39.5796,-77.0066,18640
Creve Coeur,MO,Missouri,38.6621,-90.443,18622
Seabrook,MD,Maryland,38.9802,-76.8502,18616
Berea,OH,Ohio,41.3696,-81.8642,18609
Cocoa,FL,Florida,28.382,-80.7674,18603
Moultrie,GA,Georgia,31.1591,-83.7708,18602
Avenel,NJ,New Jersey,40.5839,-74.272,18592
Forest Park,OH,Ohio,39.2861,-84.5259,18583
Sudley,VA,Virginia,38.7878,-77.4961,18575
Anacortes,WA,Washington,48.4878,-122.6292,18563
Winthrop,MA,Massachusetts,42.3751,-70.9847,18544
Rancho Mirage,CA,California,33.7634,-116.4271,18528
Gibsonton,FL,Florida,27.826,-82.3761,18515
Lynden,WA,Washington,48.9502,-122.4545,18512
North Massapequa,NY,New York,40.7031,-73.4678,18505
Gautier,MS,Mississippi,30.4106,-88.6568,18490
Mayfield Heights,OH,Ohio,41.5175,-81.4534,18487
Breaux Bridge,LA,Louisiana,30.2829,-91.9043,18484
Hopkins,MN,Minnesota,44.9261,-93.4056,18468
Defiance,OH,Ohio,41.281,-84.3661,18460
Iron Mountain,MI,Michigan,45.8275,-88.0599,18432
Berea,KY,Kentucky,37.5904,-84.2898,18423
Altus,OK,Oklahoma,34.6566,-99.3051,18418
Bryn Mawr-Skyway,WA,Washington,47.4949,-122.2411,18414
Uvalde,TX,Texas,29.2153,-99.7782,18406
Brushy Creek,TX,Texas,30.5125,-97.7388,18399
Brook Park,OH,Ohio,41.4036,-81.8219,18382
North Amityville,NY,New York,40.7005,-73.4118,18382
Wallingford Center,CT,Connecticut,41.4499,-72.8189,18360
Sunnyside,WA,Washington,46.3158,-120.0059,18352
World Golf Village,FL,Florida,29.9653,-81.4898,18327
Sycamore,IL,Illinois,41.9951,-88.6812,18322
Franklin Farm,VA,Virginia,38.9133,-77.3969,18321
Chowchilla,CA,California,37.1095,-120.2349,18310
Brookfield,IL,Illinois,41.8245,-87.847,18310
Ronkonkoma,NY,New York,40.804,-73.1258,18309
Rutherford,NJ,New Jersey,40.8203,-74.1057,18303
Merrifield,VA,Virginia,38.8731,-77.2426,18291
Newburyport,MA,Massachusetts,42.8124,-70.8878,18289
Idylwood,VA,Virginia,38.8896,-77.2055,18273
Kilgore,TX,Texas,32.3979,-94.8603,18265
Radford,VA,Virginia,37.1229,-80.5587,18249
Palestine,TX,Texas,31.7544,-95.6471,18243
Crawfordsville,IN,Indiana,40.0428,-86.8975,18242
Springfield,TN,Tennessee,36.4943,-86.8709,18241
Boerne,TX,Texas,29.7844,-98.7289,18232
Hyattsville,MD,Maryland,38.9612,-76.9548,18230
Lake Placid,FL,Florida,27.2977,-81.3715,18227
St. Michael,MN,Minnesota,45.2014,-93.692,18204
