city,state_id,state_name,latitude,longitude,population
Summitville,OH,Ohio,40.6759,-80.8876,123
Oelrichs,SD,South Dakota,43.182,-103.2334,123
McKinley,MN,Minnesota,47.509,-92.4057,123
Corinne,WV,West Virginia,37.5711,-81.3614,123
Harding,MN,Minnesota,46.1191,-94.0368,123
Bena,MN,Minnesota,47.3404,-94.206,123
Oak Ridge,LA,Louisiana,32.6244,-91.7731,123
Liverpool,IL,Illinois,40.3901,-90.0022,123
Perkinsville,VT,Vermont,43.371,-72.5157,123
Watrous,NM,New Mexico,35.79,-104.9821,123
De Graff,MN,Minnesota,45.2599,-95.4683,123
Luray,SC,South Carolina,32.8142,-81.2403,123
Eldridge,AL,Alabama,33.922,-87.6201,123
Livonia,IN,Indiana,38.5549,-86.2778,123
Cavour,SD,South Dakota,44.3693,-98.0421,123
Bobtown,VA,Virginia,37.6493,-75.7998,123
Leonore,IL,Illinois,41.189,-88.9825,123
Browning,IL,Illinois,40.127,-90.3731,123
Kaka,AZ,Arizona,32.5113,-112.3167,123
Cassoday,KS,Kansas,38.0386,-96.6386,123
Burlington,WV,West Virginia,39.337,-78.9223,123
Southside Chesconessex,VA,Virginia,37.7439,-75.7786,123
Higden,AR,Arkansas,35.5666,-92.2047,122
Wiota,WI,Wisconsin,42.6367,-89.9493,122
Elk River,ID,Idaho,46.7829,-116.1811,122
Whitewater,MO,Missouri,37.2368,-89.7978,122
Dallas,SD,South Dakota,43.2379,-99.5175,122
Kelly,WY,Wyoming,43.6228,-110.6274,122
Steuben,WI,Wisconsin,43.1833,-90.8569,122
Bouton,IA,Iowa,41.8511,-94.0106,122
Dexter City,OH,Ohio,39.6592,-81.4739,122
Ferguson,IA,Iowa,41.9386,-92.863,122
Allenville,MO,Missouri,37.2217,-89.7555,122
Bishop Hill,IL,Illinois,41.1997,-90.1175,122
Raritan,IL,Illinois,40.6958,-90.8253,122
Ayr,NE,Nebraska,40.4377,-98.4409,122
Rutland,IA,Iowa,42.7614,-94.2952,122
Miesville,MN,Minnesota,44.599,-92.8196,122
Methow,WA,Washington,48.1288,-120.0055,122
Morningside,SD,South Dakota,44.3662,-98.1835,122
Montreal,MO,Missouri,37.9702,-92.588,122
Frankfort Springs,PA,Pennsylvania,40.481,-80.4428,122
Rosedale,NM,New Mexico,32.7694,-108.2417,122
Farmington,DE,Delaware,38.8699,-75.579,122
Porter,WA,Washington,46.9489,-123.2736,122
Ormsby,MN,Minnesota,43.8503,-94.6986,122
Hillsdale,OK,Oklahoma,36.5634,-97.9927,122
Knowlton,WI,Wisconsin,44.7189,-89.6803,122
Livingston,SC,South Carolina,33.5531,-81.1195,122
Maysville,CO,Colorado,38.5305,-106.2157,122
Inman,NE,Nebraska,42.3819,-98.5298,122
Sula,MT,Montana,45.8453,-113.9629,122
Des Moines,NM,New Mexico,36.7613,-103.8342,122
Long Island,KS,Kansas,39.9462,-99.534,121
Miramiguoa Park,MO,Missouri,38.2389,-91.0688,121
Eden,MS,Mississippi,32.9837,-90.324,121
Church Creek,MD,Maryland,38.5036,-76.153,121
Gann,OH,Ohio,40.4693,-82.1913,121
Forest River,ND,North Dakota,48.2166,-97.4703,121
North Buena Vista,IA,Iowa,42.6776,-90.9585,121
Friendly,WV,West Virginia,39.5137,-81.0617,121
Redford,TX,Texas,29.4342,-104.1824,121
Sikes,LA,Louisiana,32.079,-92.4863,121
Moskowite Corner,CA,California,38.4464,-122.1945,121
Ravenden Springs,AR,Arkansas,36.3127,-91.2233,121
Dora,NM,New Mexico,33.9324,-103.3369,121
Mitchell,OR,Oregon,44.5703,-120.1537,121
Shelocta,PA,Pennsylvania,40.6573,-79.3017,121
Olean,MO,Missouri,38.4103,-92.53,121
Antimony,UT,Utah,38.103,-111.9823,121
Green,KS,Kansas,39.43,-96.9998,121
Tensed,ID,Idaho,47.1596,-116.9238,121
Salvisa,KY,Kentucky,37.921,-84.8615,121
Chester,IA,Iowa,43.4918,-92.3639,120
Pierpont,SD,South Dakota,45.4953,-97.8321,120
Stanley,IA,Iowa,42.642,-91.8122,120
Seven Hills,CO,Colorado,40.0361,-105.3323,120
Gunn City,MO,Missouri,38.666,-94.164,120
Cokedale,CO,Colorado,37.1443,-104.6215,120
Octavia,NE,Nebraska,41.3475,-97.0591,120
Custer,MT,Montana,46.1293,-107.5552,120
Downsville,WI,Wisconsin,44.7708,-91.9261,120
Flaming Gorge,UT,Utah,40.889,-109.4751,120
Pella,WI,Wisconsin,44.7426,-88.8225,120
Bowdon,ND,North Dakota,47.4685,-99.7089,120
Lafferty,OH,Ohio,40.1142,-81.019,120
Alton,UT,Utah,37.4303,-112.5061,120
Ledyard,IA,Iowa,43.4206,-94.1585,120
Hockingport,OH,Ohio,39.1907,-81.7495,120
Moundville,MO,Missouri,37.7646,-94.451,120
Wann,OK,Oklahoma,36.9146,-95.8047,120
Masonville,IA,Iowa,42.4798,-91.5916,120
Deepstep,GA,Georgia,33.0176,-82.9679,120
Lillie,LA,Louisiana,32.9221,-92.6614,120
Arrowhead Springs,WY,Wyoming,41.5081,-109.1551,120
Geneva,PA,Pennsylvania,41.5621,-80.226,120
Gallina,NM,New Mexico,36.2297,-106.8088,120
Petronila,TX,Texas,27.6713,-97.6322,120
Brice,OH,Ohio,39.9174,-82.8319,120
Eagarville,IL,Illinois,39.1121,-89.7832,120
Eagle,MI,Michigan,42.8098,-84.7909,120
Oldham,SD,South Dakota,44.2281,-97.3096,120
Kennan,WI,Wisconsin,45.5301,-90.5868,120
Mount Hermon,NJ,New Jersey,40.9269,-74.993,120
Hamburg,IL,Illinois,39.2328,-90.7152,119
Venedocia,OH,Ohio,40.7852,-84.4559,119
Moffat,CO,Colorado,38.002,-105.9048,119
Leshara,NE,Nebraska,41.3298,-96.4292,119
Duncan,IA,Iowa,43.1051,-93.7059,119
Alpha,MN,Minnesota,43.6381,-94.871,119
Landess,IN,Indiana,40.6126,-85.5592,119
Fort Smith,MT,Montana,45.3134,-107.9296,119
Adams,ND,North Dakota,48.4202,-98.0737,119
Diomede,AK,Alaska,65.7536,-168.9219,119
Lowndesville,SC,South Carolina,34.2099,-82.6476,119
Snelling,CA,California,37.5216,-120.4387,119
Dry Creek,AK,Alaska,63.6255,-144.6364,119
Superior,IA,Iowa,43.4337,-94.9466,119
Flute Springs,OK,Oklahoma,35.623,-94.8044,119
Indian Beach,NC,North Carolina,34.6882,-76.8876,119
Galesburg,KS,Kansas,37.4721,-95.3563,119
Trego-Rohrersville Station,MD,Maryland,39.4291,-77.6748,119
Almont,ND,North Dakota,46.7283,-101.5027,119
Chaparrito,TX,Texas,26.3408,-98.7354,119
Hingham,MT,Montana,48.5554,-110.4213,119
La Junta Gardens,CO,Colorado,38.0014,-103.5549,119
Orchard,CO,Colorado,40.3318,-104.1183,119
Naples,IL,Illinois,39.7534,-90.6069,119
Prairie View,KS,Kansas,39.832,-99.5733,119
Johannesburg,CA,California,35.3718,-117.642,119
La Russell,MO,Missouri,37.1402,-94.061,118
Darlington,MO,Missouri,40.1982,-94.3997,118
Moffett,OK,Oklahoma,35.4042,-94.4554,118
Goff,KS,Kansas,39.6643,-95.9319,118
Hannaford,ND,North Dakota,47.3141,-98.1889,118
Macksburg,IA,Iowa,41.2147,-94.1851,118
Smoaks,SC,South Carolina,33.0895,-80.8142,118
Guys Mills,PA,Pennsylvania,41.6307,-79.9759,118
Blue Mountain,AR,Arkansas,35.1311,-93.7162,118
Emison,IN,Indiana,38.7991,-87.4604,118
Retsof,NY,New York,42.8325,-77.8757,118
Otterville,IL,Illinois,39.0508,-90.3984,118
Allport,AR,Arkansas,34.5399,-91.784,118
Hickory Hill,KY,Kentucky,38.2877,-85.5679,118
Bellville,GA,Georgia,32.1526,-81.9743,118
Westphalia,IA,Iowa,41.7192,-95.3937,118
Dupuyer,MT,Montana,48.1868,-112.4775,118
H. Cuellar Estates,TX,Texas,26.5611,-99.1258,118
Loco,OK,Oklahoma,34.3295,-97.6807,118
Bernard,IA,Iowa,42.3133,-90.8319,118
Woodstock,MN,Minnesota,44.011,-96.0967,118
Fairfield,KY,Kentucky,37.932,-85.3838,118
Effie,MN,Minnesota,47.8411,-93.6377,118
Center Junction,IA,Iowa,42.1141,-91.0903,118
Vernon,IL,Illinois,38.8014,-89.0876,118
Arthur,NE,Nebraska,41.5718,-101.6923,118
Green Valley,WI,Wisconsin,44.7969,-88.2682,118
Matthews,GA,Georgia,33.2176,-82.3079,118
Grafton,NE,Nebraska,40.6298,-97.7147,118
Osnabrock,ND,North Dakota,48.6699,-98.1489,118
Bartow,WV,West Virginia,38.5422,-79.7859,118
Benbow,CA,California,40.0603,-123.7654,118
Owl Ranch,TX,Texas,27.8927,-98.0934,117
Broadwater,NE,Nebraska,41.598,-102.8525,117
San Acacio,CO,Colorado,37.2086,-105.5666,117
Roscoe,MO,Missouri,37.9774,-93.8138,117
Dodson,MT,Montana,48.3953,-108.2473,117
Dodge,WI,Wisconsin,44.1345,-91.5485,117
Du Pont,GA,Georgia,30.9891,-82.8691,117
Roosevelt,WA,Washington,45.7476,-120.2161,117
Toronto,IA,Iowa,41.9029,-90.8627,117
Ratliff City,OK,Oklahoma,34.4492,-97.5155,117
Templeville,MD,Maryland,39.1362,-75.7667,117
Farwell,NE,Nebraska,41.2156,-98.628,117
Mount Ayr,IN,Indiana,40.9523,-87.299,117
Forest Hill Village,MT,Montana,48.1208,-114.2618,117
Maiden Rock,WI,Wisconsin,44.566,-92.3083,117
Glen Ferris,WV,West Virginia,38.1518,-81.2185,117
Elmdale,MN,Minnesota,45.834,-94.4942,117
Lucien,OK,Oklahoma,36.2747,-97.4551,117
De Witt,MO,Missouri,39.3849,-93.2199,117
Cascadia,OR,Oregon,44.3931,-122.5027,117
Lynndyl,UT,Utah,39.5085,-112.3933,117
Mount Laguna,CA,California,32.8711,-116.4247,117
Rohrersville,MD,Maryland,39.4349,-77.6655,117
South Amana,IA,Iowa,41.7704,-91.96,117
Fort Shaw,MT,Montana,47.4969,-111.8194,116
Kincaid,KS,Kansas,38.0812,-95.1554,116
Oxbow,NY,New York,44.287,-75.6227,116
McKittrick,CA,California,35.2981,-119.6249,116
Rome,IA,Iowa,40.9821,-91.6816,116
Segundo,CO,Colorado,37.1225,-104.7396,116
Laporte,MN,Minnesota,47.2147,-94.7573,116
Chimney Rock Village,NC,North Carolina,35.4503,-82.255,116
Wilson,OH,Ohio,39.8597,-81.0689,116
Lumberton,NM,New Mexico,36.9328,-106.9352,116
Jennette,AR,Arkansas,35.1639,-90.4092,116
Armstrong,OK,Oklahoma,34.0528,-96.3446,116
Bluff City,AR,Arkansas,33.7224,-93.1316,116
Honcut,CA,California,39.3326,-121.5388,116
Myrtlewood,AL,Alabama,32.2521,-87.9492,116
Nelchina,AK,Alaska,61.9989,-146.8112,116
Banks,AR,Arkansas,33.5758,-92.2671,116
Nora,IL,Illinois,42.4565,-89.9459,116
Louisburg,MO,Missouri,37.7564,-93.141,116
Littleton,WV,West Virginia,39.7024,-80.5147,116
Bushnell,NE,Nebraska,41.2327,-103.891,116
Brownsville,OH,Ohio,39.9438,-82.2517,116
Mound Station,IL,Illinois,40.0066,-90.8737,116
Stoy,IL,Illinois,38.9968,-87.8336,115
Bascom,FL,Florida,30.9278,-85.1181,115
Chelsea,WI,Wisconsin,45.2926,-90.3054,115
Blawenburg,NJ,New Jersey,40.4058,-74.6973,115
McKinney,KY,Kentucky,37.453,-84.7579,115
Tar Heel,NC,North Carolina,34.7339,-78.791,115
Hyampom,CA,California,40.6262,-123.4689,115
Starkweather,ND,North Dakota,48.4521,-98.8784,115
Y-O Ranch,WY,Wyoming,42.0351,-104.9229,115
Branchville,VA,Virginia,36.57,-77.2501,115
Fairfax,SD,South Dakota,43.028,-98.889,115
Marengo,WI,Wisconsin,46.4219,-90.8081,115
Weldon,IA,Iowa,40.8973,-93.7355,115
Yale,SD,South Dakota,44.4337,-97.9885,115
Arroyo Gardens,TX,Texas,26.2052,-97.5021,115
Cache,UT,Utah,41.8308,-112.0052,115
Princeton,ID,Idaho,46.9152,-116.8315,115
Middlebrook,VA,Virginia,38.0552,-79.2182,115
Vale,SD,South Dakota,44.6182,-103.3986,115
Belgrade,NE,Nebraska,41.471,-98.0678,114
Malaga,NM,New Mexico,32.2227,-104.0692,114
Culver,KS,Kansas,38.9692,-97.7591,114
Delaplaine,AR,Arkansas,36.2304,-90.7256,114
Bartlett,NE,Nebraska,41.8839,-98.5527,114
Animas,NM,New Mexico,31.9449,-108.8065,114
Smithfield,KY,Kentucky,38.3864,-85.2566,114
Ironton,MI,Michigan,45.2565,-85.1927,114
Batesland,SD,South Dakota,43.1278,-102.1017,114
Kempton,PA,Pennsylvania,40.6278,-75.8548,114
Deering,ND,North Dakota,48.3956,-101.0503,114
Proctorville,NC,North Carolina,34.4751,-79.037,114
Hitchcock,OK,Oklahoma,35.9676,-98.3497,114
Todd Mission,TX,Texas,30.2612,-95.8298,114
Malmo,NE,Nebraska,41.2664,-96.7209,114
Belleair Shore,FL,Florida,27.9173,-82.8455,114
Mud Bay,AK,Alaska,59.1517,-135.3584,114
Mapletown,PA,Pennsylvania,39.805,-79.9406,114
Minidoka,ID,Idaho,42.754,-113.49,113
Park,KS,Kansas,39.1117,-100.3616,113
Ross,ND,North Dakota,48.3128,-102.5433,113
Roscoe,MN,Minnesota,45.4323,-94.6364,113
Gum Springs,AR,Arkansas,34.0639,-93.0957,113
West Sullivan,MO,Missouri,38.1922,-91.1918,113
Lodge,SC,South Carolina,33.0678,-80.9537,113
Aquilla,TX,Texas,31.8548,-97.22,113
Riverton,MN,Minnesota,46.4584,-94.0488,113
Ruskin,NE,Nebraska,40.144,-97.867,113
Manderson,WY,Wyoming,44.2699,-107.9641,113
Libertyville,AL,Alabama,31.2428,-86.46,113
Paden,MS,Mississippi,34.6603,-88.2605,113
Austin,NV,Nevada,39.4977,-117.074,113
Calvary,GA,Georgia,30.7225,-84.3541,113
Lublin,WI,Wisconsin,45.0749,-90.7238,113
Pringle,SD,South Dakota,43.609,-103.5946,113
St. Paul,AR,Arkansas,35.8245,-93.7642,113
Wheaton,KS,Kansas,39.502,-96.3189,113
Bradley,CA,California,35.8628,-120.8042,113
Eagles Mere,PA,Pennsylvania,41.4102,-76.5832,113
Broughton,OH,Ohio,41.088,-84.5351,113
Maple City,MI,Michigan,44.8556,-85.8573,113
Morley,IA,Iowa,42.006,-91.2459,113
Woods Landing-Jelm,WY,Wyoming,41.1014,-106.0288,113
Neibert,WV,West Virginia,37.7861,-81.9341,113
Fence Lake,NM,New Mexico,34.669,-108.6802,113
Picuris Pueblo,NM,New Mexico,36.1995,-105.7133,113
Grand Falls Plaza,MO,Missouri,37.0355,-94.5379,112
Oriska,ND,North Dakota,46.9313,-97.7906,112
Oakvale,WV,West Virginia,37.3323,-80.9704,112
St. Augustine,IL,Illinois,40.7213,-90.407,112
Raymer,CO,Colorado,40.608,-103.8434,112
Derby,IA,Iowa,40.9303,-93.4565,112
Huetter,ID,Idaho,47.7037,-116.8508,112
Argonne,WI,Wisconsin,45.6582,-88.8777,112
Marne,IA,Iowa,41.4489,-95.1108,112
Love Valley,NC,North Carolina,35.9872,-80.9836,112
Gerty,OK,Oklahoma,34.8357,-96.289,112
Jansen,NE,Nebraska,40.1839,-97.0848,112
Fidelity,IL,Illinois,39.1546,-90.1645,112
New Woodville,OK,Oklahoma,33.9687,-96.655,112
St. Onge,SD,South Dakota,44.5458,-103.72,112
Bethel,MO,Missouri,39.8779,-92.0225,112
Rye,AR,Arkansas,33.7505,-91.9985,112
Wilson City,MO,Missouri,36.9236,-89.223,112
Isabella,OK,Oklahoma,36.2354,-98.3354,112
Scottsburg,NY,New York,42.6639,-77.7124,112
Talmage,KS,Kansas,39.0269,-97.2598,112
Bridgeville,NJ,New Jersey,40.8371,-75.0244,112
Eagle River,MI,Michigan,47.41,-88.2644,112
Liberty,KS,Kansas,37.1564,-95.5977,111
Monmouth,CA,California,36.5656,-119.7405,111
Harmon,IL,Illinois,41.7195,-89.556,111
Rose Farm,OH,Ohio,39.7359,-82.0779,111
Parksville,SC,South Carolina,33.7866,-82.2173,111
Cal-Nev-Ari,NV,Nevada,35.2996,-114.8777,111
Junction,IL,Illinois,37.7234,-88.2382,111
Foxhome,MN,Minnesota,46.2769,-96.3122,111
Lake Henry,MN,Minnesota,45.4619,-94.7965,111
Galloway,WV,West Virginia,39.2339,-80.1277,111
East Verde Estates,AZ,Arizona,34.2983,-111.3645,111
Orrtanna,PA,Pennsylvania,39.846,-77.359,111
Pie Town,NM,New Mexico,34.34,-108.1708,111
Barneston,NE,Nebraska,40.0488,-96.5735,111
Foster,MO,Missouri,38.1664,-94.5079,111
Sycamore,OK,Oklahoma,36.394,-94.716,111
Seven Springs,NC,North Carolina,35.2248,-77.8452,111
Lynnville,IL,Illinois,39.6857,-90.346,111
Chickamaw Beach,MN,Minnesota,46.7452,-94.3844,111
Roderfield,WV,West Virginia,37.4501,-81.7029,111
Bell Center,WI,Wisconsin,43.2916,-90.8257,111
Woodruff,AZ,Arizona,34.7843,-110.0366,111
Sulphur Springs,OH,Ohio,40.8722,-82.8765,111
Scottville,IL,Illinois,39.4777,-90.1038,110
Floyd,NM,New Mexico,34.229,-103.552,110
Terlingua,TX,Texas,29.2991,-103.5795,110
Westwood,IA,Iowa,40.9648,-91.6266,110
Memphis,NE,Nebraska,41.0946,-96.4333,110
Harper,IA,Iowa,41.3637,-92.0509,110
Melstone,MT,Montana,46.5987,-107.8682,110
Ware Place,SC,South Carolina,34.6266,-82.3881,110
Federal Dam,MN,Minnesota,47.2407,-94.2192,110
Highland Beach,MD,Maryland,38.9312,-76.466,110
Macon,NC,North Carolina,36.4396,-78.0839,110
Ridgeville,AL,Alabama,34.0569,-86.1029,110
Stanley,LA,Louisiana,31.9609,-93.8995,110
Orme,TN,Tennessee,35.0147,-85.8048,110
Donegal,PA,Pennsylvania,40.112,-79.3808,110
Buchanan,ND,North Dakota,47.0626,-98.829,110
Kirby,OH,Ohio,40.8135,-83.4194,110
St. Charles,VA,Virginia,36.8052,-83.0575,110
Brayton,IA,Iowa,41.5448,-94.9303,110
Birney,MT,Montana,45.4155,-106.4934,110
Rutledge,MO,Missouri,40.314,-92.0876,110
Biscay,MN,Minnesota,44.8261,-94.274,110
Benjamin Perez,TX,Texas,26.406,-98.8997,110
Taylor,WY,Wyoming,42.0703,-110.9899,110
Daisy,AR,Arkansas,34.2349,-93.7406,110
Fairford,AL,Alabama,31.178,-88.0728,110
Bon Air,AL,Alabama,33.2621,-86.3319,110
Hartsburg,MO,Missouri,38.697,-92.3072,110
Crisman,CO,Colorado,40.0416,-105.3675,110
Tullahassee,OK,Oklahoma,35.8418,-95.4387,110
Melvina,WI,Wisconsin,43.8024,-90.7815,110
Vernon,CA,California,34.0019,-118.2106,110
Egypt,AR,Arkansas,35.8676,-90.9457,109
Waverly,WA,Washington,47.3381,-117.2312,109
Lanesboro,IA,Iowa,42.1827,-94.6921,109
Belden,NE,Nebraska,42.4116,-97.2077,109
Port Heiden,AK,Alaska,56.9426,-158.6047,109
New Haven,IA,Iowa,43.2839,-92.6422,109
Chalkyitsik,AK,Alaska,66.6468,-143.7822,109
Opal,WY,Wyoming,41.768,-110.3242,109
Marietta,IL,Illinois,40.4995,-90.3931,109
Crook,CO,Colorado,40.8588,-102.8015,109
Williams,SC,South Carolina,33.0341,-80.8429,109
Clifton Hill,MO,Missouri,39.4388,-92.6642,109
Milledgeville,OH,Ohio,39.5934,-83.5878,109
Durham,KS,Kansas,38.4845,-97.2269,109
Roscoe,NE,Nebraska,41.1317,-101.5853,109
Aldora,GA,Georgia,33.0509,-84.1759,109
Martinsburg,IA,Iowa,41.1786,-92.2519,109
Bridgeport,OK,Oklahoma,35.5476,-98.3775,109
Aripeka,FL,Florida,28.4308,-82.6669,109
Alder,MT,Montana,45.3216,-112.1093,109
Detmold,MD,Maryland,39.5572,-78.991,109
Heathsville,VA,Virginia,37.92,-76.4785,109
Loretto,NE,Nebraska,41.7635,-98.0817,109
Frenchtown-Rumbly,MD,Maryland,38.0831,-75.8521,109
Smithville,OK,Oklahoma,34.4689,-94.6462,109
West Amana,IA,Iowa,41.8082,-91.9652,109
Bivalve,MD,Maryland,38.3059,-75.8834,109
Minneiska,MN,Minnesota,44.1975,-91.8763,108
McDonald,NC,North Carolina,34.5537,-79.1764,108
Acme,WA,Washington,48.7145,-122.2293,108
McFarlan,NC,North Carolina,34.8148,-79.9766,108
Tunnel City,WI,Wisconsin,44.005,-90.5679,108
Buckeye,IA,Iowa,42.4195,-93.3758,108
Toyah,TX,Texas,31.3125,-103.7946,108
Spaulding,CA,California,40.6557,-120.7863,108
South Fork Estates,TX,Texas,27.2697,-98.7239,108
Newburg,ND,North Dakota,48.7139,-100.9127,108
Cromwell,IA,Iowa,41.0404,-94.4618,108
Tennessee,IL,Illinois,40.4114,-90.8362,108
Melbeta,NE,Nebraska,41.7819,-103.5171,108
Kenton Vale,KY,Kentucky,39.0514,-84.5199,108
Baldwin,IA,Iowa,42.0731,-90.8385,108
Dacoma,OK,Oklahoma,36.6596,-98.5635,108
Herbster,WI,Wisconsin,46.8421,-91.2419,108
Promise City,IA,Iowa,40.7473,-93.1498,108
Chical,NM,New Mexico,34.8657,-106.667,108
Rosalia,KS,Kansas,37.8158,-96.625,108
Pawleys Island,SC,South Carolina,33.427,-79.1245,108
Seville,GA,Georgia,31.9607,-83.6012,108
Emington,IL,Illinois,40.9694,-88.3578,108
Comstock,MN,Minnesota,46.6596,-96.7466,108
Furnace Creek,CA,California,36.4277,-116.8747,108
Antoine,AR,Arkansas,34.0343,-93.4226,108
Vidette,GA,Georgia,33.0376,-82.2474,107
Addington,OK,Oklahoma,34.2431,-97.9661,107
Dodson,TX,Texas,34.7654,-100.0204,107
Brandt,SD,South Dakota,44.6669,-96.6252,107
Vilas,CO,Colorado,37.3737,-102.4474,107
Ventana,AZ,Arizona,32.4681,-112.2434,107
Stockholm,SD,South Dakota,45.1018,-96.7998,107
Dotyville,OK,Oklahoma,36.8514,-94.9097,107
Crane,OR,Oregon,43.4179,-118.5874,107
Marseilles,OH,Ohio,40.7012,-83.3923,107
Arion,IA,Iowa,41.9482,-95.4623,107
Mayfield,KS,Kansas,37.263,-97.5403,107
Bock,MN,Minnesota,45.7845,-93.5528,107
Republic,KS,Kansas,39.9239,-97.8245,107
Wiota,IA,Iowa,41.401,-94.8875,107
Minturn,AR,Arkansas,35.9766,-91.0272,107
Dwale,KY,Kentucky,37.6254,-82.7277,107
Friendsville,PA,Pennsylvania,41.9179,-76.0477,107
Humphreys,MO,Missouri,40.1252,-93.3196,107
Calverton,VA,Virginia,38.6355,-77.6661,107
Blackburn,OK,Oklahoma,36.3731,-96.5965,107
Tioga,WV,West Virginia,38.422,-80.6548,107
Felt,OK,Oklahoma,36.5633,-102.7946,107
Terlton,OK,Oklahoma,36.1857,-96.4904,107
Loomis,WA,Washington,48.8235,-119.6398,107
Blanco,OK,Oklahoma,34.7507,-95.7736,107
Celeryville,OH,Ohio,41.0287,-82.7273,107
Pulaski,OH,Ohio,41.5108,-84.5079,107
Fallon,MT,Montana,46.8373,-105.127,107
Hope,NM,New Mexico,32.8159,-104.7371,106
Corona,SD,South Dakota,45.3352,-96.7646,106
Corn Creek,SD,South Dakota,43.5744,-101.2059,106
Cornucopia,WI,Wisconsin,46.8566,-91.1082,106
Cedar,MI,Michigan,44.8467,-85.7942,106
Harbor View,OH,Ohio,41.6933,-83.4447,106
Leadore,ID,Idaho,44.6801,-113.3593,106
Lasker,NC,North Carolina,36.3502,-77.3058,106
Squaw Lake,MN,Minnesota,47.6275,-94.1381,106
Ohiowa,NE,Nebraska,40.4136,-97.4524,106
Somers,IA,Iowa,42.3787,-94.4309,106
Neville,OH,Ohio,38.8123,-84.2115,106
Plato,MO,Missouri,37.5029,-92.22,106
Girdletree,MD,Maryland,38.0987,-75.4004,106
Belknap,IL,Illinois,37.3225,-88.9405,106
Brooklyn Heights,MO,Missouri,37.1694,-94.3855,106
Interior,SD,South Dakota,43.7269,-101.9837,106
Carpenter,IA,Iowa,43.415,-93.0173,106
Cowlic,AZ,Arizona,31.8048,-111.9877,106
Brock,NE,Nebraska,40.4804,-95.9601,106
Ridgely,MO,Missouri,39.4537,-94.6402,106
New Trier,MN,Minnesota,44.604,-92.9328,106
Pueblito,NM,New Mexico,36.0727,-106.0811,106
Deerfield,VA,Virginia,38.1954,-79.4105,106
Clitherall,MN,Minnesota,46.2745,-95.6309,106
Sims,IN,Indiana,40.5006,-85.854,106
Spring Hill,IN,Indiana,39.8346,-86.1926,106
Turnerville,WY,Wyoming,42.8622,-110.9007,106
Colon,NE,Nebraska,41.2982,-96.6069,106
Loma Linda,TX,Texas,28.007,-97.4994,106
Atkinson Mills,PA,Pennsylvania,40.4519,-77.8053,106
Century,WV,West Virginia,39.1003,-80.1884,106
Egegik,AK,Alaska,58.2181,-157.4036,106
Revillo,SD,South Dakota,45.0153,-96.5712,105
Pisek,ND,North Dakota,48.3105,-97.7104,105
Hidalgo,IL,Illinois,39.1559,-88.1491,105
Torboy,WA,Washington,48.6772,-118.6689,105
Gaylord,KS,Kansas,39.6463,-98.8473,105
Ten Broeck,KY,Kentucky,38.2976,-85.5806,105
Pocahontas,MO,Missouri,37.5014,-89.6398,105
Odin,MN,Minnesota,43.8672,-94.7427,105
Grass Range,MT,Montana,47.0259,-108.8031,105
King and Queen Court House,VA,Virginia,37.6683,-76.8782,105
Barstow,WA,Washington,48.7783,-118.1329,105
Brandonville,WV,West Virginia,39.6671,-79.6277,105
Glenham,SD,South Dakota,45.533,-100.2711,105
Iago,TX,Texas,29.2665,-95.963,105
Ackworth,IA,Iowa,41.3642,-93.4723,105
Sykeston,ND,North Dakota,47.466,-99.3993,105
Tradewinds,TX,Texas,27.995,-97.2601,105
Sarben,NE,Nebraska,41.1662,-101.3044,105
Blodgett Landing,NH,New Hampshire,43.3757,-72.0392,105
Havana,KS,Kansas,37.0921,-95.9419,105
Homewood,PA,Pennsylvania,40.8133,-80.3294,105
Tobias,NE,Nebraska,40.4185,-97.3367,105
Olmitz,KS,Kansas,38.5164,-98.9367,105
Pindall,AR,Arkansas,36.0637,-92.8622,105
East Brooklyn,IL,Illinois,41.1728,-88.266,105
Elsie,NE,Nebraska,40.8472,-101.3894,105
West Scio,OR,Oregon,44.7098,-122.8812,105
Mount Etna,IN,Indiana,40.741,-85.5618,105
Lund,NV,Nevada,38.8654,-115.0091,105
Gabbs,NV,Nevada,38.8654,-117.9237,105
Palmer,KS,Kansas,39.6333,-97.1399,104
Vona,CO,Colorado,39.3023,-102.7435,104
Walnut Hill,IL,Illinois,38.4777,-89.0447,104
Big Flat,AR,Arkansas,36.0056,-92.4066,104
Frisco,NC,North Carolina,35.2331,-75.6289,104
Millerville,MN,Minnesota,46.0691,-95.5571,104
Fish Lake,MN,Minnesota,43.8404,-95.0477,104
Mount Auburn,IN,Indiana,39.8123,-85.1905,104
Jericho,AR,Arkansas,35.2856,-90.2293,104
Hamer,ID,Idaho,43.9221,-112.2028,104
Brownington,MO,Missouri,38.2452,-93.7226,104
Belmar,NE,Nebraska,41.3055,-101.9346,104
Salem,NE,Nebraska,40.0769,-95.7285,104
Hatton,WA,Washington,46.7735,-118.8277,104
Nobleton,FL,Florida,28.6451,-82.262,104
Fruitdale,AL,Alabama,31.3429,-88.4109,104
Silver Lake,OR,Oregon,43.1264,-121.0495,104
Sylvarena,MS,Mississippi,32.0144,-89.3818,104
Mountville,SC,South Carolina,34.3664,-81.9759,104
Melrose,IA,Iowa,40.979,-93.0508,104
St. Joseph,IA,Iowa,42.9123,-94.2308,104
South Bend,NE,Nebraska,41.0021,-96.2474,104
